sep=,
2022-12-23 15:30:00,0.439
2022-12-23 15:45:00,0.443
2022-12-23 16:00:00,0.441
2022-12-23 16:15:00,0.446
2022-12-23 16:30:00,0.445
2022-12-23 16:45:00,0.446
2022-12-23 17:00:00,0.450
2022-12-23 17:15:00,0.449
2022-12-23 17:30:00,0.448
2022-12-23 17:45:00,0.452
2022-12-23 18:00:00,0.451
2022-12-23 18:15:00,0.470
2022-12-23 18:30:00,0.456
2022-12-23 18:45:00,0.455
2022-12-23 19:00:00,0.463
2022-12-23 19:15:00,0.451
2022-12-23 19:30:00,0.446
2022-12-23 19:45:00,0.465
2022-12-23 20:00:00,0.464
2022-12-23 20:15:00,0.463
2022-12-23 20:30:00,0.462
2022-12-23 20:45:00,0.466
2022-12-23 21:00:00,0.468
2022-12-23 21:15:00,0.474
2022-12-23 21:30:00,0.469
2022-12-23 21:45:00,0.474
2022-12-23 22:00:00,0.475
2022-12-23 22:15:00,0.473
2022-12-23 22:30:00,0.475
2022-12-23 22:45:00,0.475
2022-12-23 23:00:00,0.474
2022-12-23 23:15:00,0.459
2022-12-23 23:30:00,0.482
2022-12-23 23:45:00,0.482
2022-12-24 00:00:00,0.489
2022-12-24 00:15:00,0.486
2022-12-24 00:30:00,0.504
2022-12-24 00:45:00,0.492
2022-12-24 01:00:00,0.486
2022-12-24 01:15:00,0.491
2022-12-24 01:30:00,0.493
2022-12-24 01:45:00,0.488
2022-12-24 02:00:00,0.494
2022-12-24 02:15:00,0.492
2022-12-24 02:30:00,0.500
2022-12-24 02:45:00,0.496
2022-12-24 03:00:00,0.495
2022-12-24 03:15:00,0.498
2022-12-24 03:30:00,0.504
2022-12-24 03:45:00,0.498
2022-12-24 04:00:00,0.502
2022-12-24 04:15:00,0.506
2022-12-24 04:30:00,0.512
2022-12-24 04:45:00,0.506
2022-12-24 05:00:00,0.504
2022-12-24 05:15:00,0.510
2022-12-24 05:30:00,0.509
2022-12-24 05:45:00,0.508
2022-12-24 06:00:00,0.511
2022-12-24 06:15:00,0.512
2022-12-24 06:30:00,0.510
2022-12-24 06:45:00,0.516
2022-12-24 07:00:00,0.520
2022-12-24 07:15:00,0.518
2022-12-24 07:30:00,0.519
2022-12-24 07:45:00,0.542
2022-12-24 08:00:00,0.544
2022-12-24 08:15:00,0.216
2022-12-24 08:30:00,0.102
2022-12-24 08:45:00,0.102
2022-12-24 09:00:00,0.104
2022-12-24 09:15:00,0.103
2022-12-24 09:30:00,0.102
2022-12-24 09:45:00,0.105
2022-12-24 10:00:00,0.103
2022-12-24 10:15:00,0.103

