sep=,
"Time","active_db_connections saturation","cpu saturation","disk_space saturation","memory saturation","open_fds saturation","open_ruby_fds saturation","redis_clients saturation","single_node_cpu saturation","single_threaded_cpu saturation"
2022-12-23 02:30:00,0.107,0.524,0.366,0.723,0.0147,0.00458,0.0100,0.524,0.0254
2022-12-23 02:45:00,0.138,0.494,0.373,0.717,0.0160,0.00458,0.00970,0.494,0.0251
2022-12-23 03:00:00,0.160,0.513,0.380,0.720,0.0154,0.00454,0.0103,0.513,0.0284
2022-12-23 03:15:00,0.179,0.773,0.384,0.724,0.0155,0.00586,0.00990,0.773,0.0850
2022-12-23 03:30:00,0.143,0.567,0.388,0.718,0.0149,0.00480,0.0102,0.567,0.0555
2022-12-23 03:45:00,0.136,0.473,0.391,0.729,0.0149,0.00522,0.0100,0.473,0.0296
2022-12-23 04:00:00,0.185,0.531,0.397,0.727,0.0185,0.00482,0.0101,0.531,0.0481
2022-12-23 04:15:00,0.143,0.534,0.401,0.719,0.0153,0.00550,0.00940,0.534,0.0386
2022-12-23 04:30:00,0.133,0.631,0.404,0.721,0.0143,0.00482,0.0100,0.631,0.0358
2022-12-23 04:45:00,0.0909,0.483,0.409,0.721,0.0139,0.00470,0.00980,0.483,0.0301
2022-12-23 05:00:00,0.231,0.335,0.413,0.726,0.00147,0.00606,0.00830,0.335,0.0249
2022-12-23 05:15:00,0.154,0.418,0.424,0.732,0.00147,0.00588,0.00830,0.418,0.0206
2022-12-23 05:30:00,0.250,0.417,0.420,0.753,0.00147,0.00580,0.00810,0.417,0.0196
2022-12-23 05:45:00,0.200,0.400,0.424,0.756,0.00147,0.00582,0.00830,0.400,0.0142
2022-12-23 06:00:00,0.0909,0.400,0.428,0.751,0.00147,0.00586,0.00790,0.400,0.0138
2022-12-23 06:15:00,0.200,0.404,0.432,0.750,0.00147,0.00574,0.00740,0.404,0.0141
2022-12-23 06:30:00,0.182,0.404,0.436,0.754,0.00147,0.00590,0.00730,0.404,0.0137
2022-12-23 06:45:00,0.182,0.403,0.440,0.757,0.00147,0.00596,0.00760,0.403,0.0135
2022-12-23 07:00:00,0.200,0.406,0.443,0.753,0.00147,0.00604,0.00850,0.406,0.0136
2022-12-23 07:15:00,0.200,0.414,0.451,0.754,0.00147,0.00610,0.00780,0.414,0.0133
2022-12-23 07:30:00,0.200,0.407,0.445,0.758,0.00147,0.00606,0.00770,0.407,0.0132
2022-12-23 07:45:00,0.300,0.401,0.449,0.759,0.00147,0.00608,0.00840,0.401,0.0130
2022-12-23 08:00:00,0.200,0.414,0.453,0.757,0.00147,0.00612,0.00820,0.414,0.0130
2022-12-23 08:15:00,0.200,0.458,0.456,0.764,0.00147,0.00618,0.00780,0.458,0.0135
2022-12-23 08:30:00,0.182,0.450,0.460,0.765,0.00147,0.00300,0.00760,0.450,0.0133
2022-12-23 08:45:00,0.273,0.414,0.463,0.768,0.00147,0.00300,0.00780,0.414,0.0130
2022-12-23 09:00:00,0.250,0.417,0.467,0.768,0.00147,0.00306,0.00810,0.417,0.0134
2022-12-23 09:15:00,0.167,0.419,0.478,0.763,0.00147,0.00310,0.00840,0.419,0.0138
2022-12-23 09:30:00,0.182,0.419,0.474,0.771,0.00147,0.00300,0.00720,0.419,0.0135
2022-12-23 09:45:00,0.300,0.421,0.477,0.763,0.00147,0.00306,0.00820,0.421,0.0126
2022-12-23 10:00:00,0.167,0.437,0.481,0.762,0.00147,0.00300,0.00740,0.437,0.0127
2022-12-23 10:15:00,0.200,0.422,0.484,0.763,0.00147,0.00306,0.00860,0.422,0.0127
2022-12-23 10:30:00,0.182,0.436,0.488,0.767,0.00147,0.00304,0.00830,0.436,0.0132
2022-12-23 10:45:00,0.214,0.423,0.491,0.766,0.00147,0.00300,0.00850,0.423,0.0126
2022-12-23 11:00:00,0.250,0.425,0.495,0.762,0.00147,0.00294,0.00720,0.425,0.0124
2022-12-23 11:15:00,0.182,0.439,0.505,0.762,0.00147,0.00312,0.00850,0.439,0.0121
2022-12-23 11:30:00,0.167,0.433,0.497,0.762,0.00147,0.00304,0.00770,0.433,0.0123
2022-12-23 11:45:00,0.250,0.432,0.498,0.762,0.00147,0.00300,0.00810,0.432,0.0119
2022-12-23 12:00:00,0.273,0.434,0.502,0.766,0.00147,0.00304,0.00780,0.434,0.0118
2022-12-23 12:15:00,0.250,0.451,0.505,0.767,0.00153,0.00306,0.00830,0.451,0.0121
2022-12-23 12:30:00,0.167,0.439,0.509,0.764,0.00147,0.00308,0.00800,0.439,0.0121
2022-12-23 12:45:00,0.200,0.444,0.512,0.768,0.00147,0.00302,0.00820,0.444,0.0118
2022-12-23 13:00:00,0.200,0.436,0.515,0.714,0.00147,0.00304,0.00830,0.436,0.0111
2022-12-23 13:15:00,0.154,0.437,0.526,0.719,0.00120,0.00304,0.00810,0.437,0.0114
2022-12-23 13:30:00,0.182,0.437,0.522,0.722,0.00120,0.00302,0.00770,0.437,0.0113
2022-12-23 13:45:00,0.182,0.434,0.525,0.726,0.00120,0.00294,0.00740,0.434,0.0113
2022-12-23 14:00:00,0.182,0.442,0.528,0.732,0.00120,0.00300,0.00800,0.442,0.0111
2022-12-23 14:15:00,0.182,0.438,0.531,0.726,0.00120,0.00308,0.00830,0.438,0.0112
2022-12-23 14:30:00,0.273,0.438,0.535,0.736,0.00120,0.00298,0.00830,0.438,0.0112
2022-12-23 14:45:00,0.231,0.440,0.538,0.742,0.00120,0.00300,0.00840,0.440,0.0113
2022-12-23 15:00:00,0.231,0.446,0.541,0.738,0.00120,0.00298,0.00780,0.446,0.0111
2022-12-23 15:15:00,0.250,0.442,0.542,0.747,0.00120,0.00298,0.00800,0.442,0.0116
2022-12-23 15:30:00,0.273,0.447,0.545,0.740,0.00120,0.00308,0.00830,0.447,0.0113
2022-12-23 15:45:00,0.154,0.443,0.548,0.740,0.00120,0.00300,0.00820,0.443,0.0114
2022-12-23 16:00:00,0.200,0.447,0.551,0.744,0.00120,0.00300,0.00790,0.447,0.0113
2022-12-23 16:15:00,0.273,0.453,0.553,0.741,0.00120,0.00308,0.00810,0.453,0.0114
2022-12-23 16:30:00,0.182,0.449,0.554,0.741,0.00120,0.00306,0.00840,0.449,0.0112
2022-12-23 16:45:00,0.250,0.453,0.557,0.746,0.00120,0.00302,0.00840,0.453,0.0112
2022-12-23 17:00:00,0.167,0.453,0.560,0.747,0.00120,0.00298,0.00760,0.453,0.0111
2022-12-23 17:15:00,0.273,0.454,0.571,0.749,0.00120,0.00296,0.00770,0.454,0.0112
2022-12-23 17:30:00,0.167,0.456,0.566,0.749,0.00120,0.00304,0.00790,0.456,0.0111
2022-12-23 17:45:00,0.200,0.457,0.570,0.747,0.00120,0.00300,0.00770,0.457,0.0116
2022-12-23 18:00:00,0.167,0.459,0.573,0.751,0.00127,0.00304,0.00810,0.459,0.0113
2022-12-23 18:15:00,0.273,0.481,0.576,0.746,0.00120,0.00310,0.00800,0.481,0.0113
2022-12-23 18:30:00,0.182,0.475,0.579,0.746,0.00120,0.00300,0.00840,0.475,0.0114
2022-12-23 18:45:00,0.167,0.458,0.582,0.751,0.00120,0.00300,0.00820,0.458,0.0114
2022-12-23 19:00:00,0.250,0.459,0.585,0.754,0.00120,0.00300,0.00830,0.459,0.0114
2022-12-23 19:15:00,0.182,0.464,0.586,0.761,0.00120,0.00304,0.00790,0.464,0.0115
2022-12-23 19:30:00,0.300,0.458,0.589,0.754,0.00120,0.00304,0.00820,0.458,0.0113
2022-12-23 19:45:00,0.182,0.465,0.592,0.753,0.00120,0.00300,0.00750,0.465,0.0112
2022-12-23 20:00:00,0.182,0.468,0.595,0.753,0.00120,0.00304,0.00820,0.468,0.0112
2022-12-23 20:15:00,0.167,0.474,0.598,0.758,0.00120,0.00322,0.00790,0.474,0.0116
2022-12-23 20:30:00,0.231,0.468,0.601,0.754,0.00120,0.00306,0.00760,0.468,0.0110
2022-12-23 20:45:00,0.200,0.471,0.605,0.759,0.00120,0.00302,0.00840,0.471,0.0109
2022-12-23 21:00:00,0.167,0.475,0.608,0.759,0.00120,0.00300,0.00810,0.475,0.0111
2022-12-23 21:15:00,0.182,0.471,0.610,0.756,0.00120,0.00302,0.00770,0.471,0.0115
2022-12-23 21:30:00,0.154,0.472,0.610,0.750,0.00120,0.00306,0.00830,0.472,0.0114
2022-12-23 21:45:00,0.182,0.476,0.613,0.762,0.00120,0.00300,0.00820,0.476,0.0115
2022-12-23 22:00:00,0.231,0.476,0.616,0.768,0.00120,0.00298,0.00820,0.476,0.0116
2022-12-23 22:15:00,0.167,0.477,0.620,0.768,0.00120,0.00302,0.00820,0.477,0.0110
2022-12-23 22:30:00,0.182,0.482,0.623,0.766,0.00120,0.00290,0.00770,0.482,0.0110
2022-12-23 22:45:00,0.182,0.485,0.626,0.771,0.00120,0.00300,0.00770,0.485,0.0113
2022-12-23 23:00:00,0.182,0.481,0.629,0.780,0.00120,0.00294,0.00720,0.481,0.0112
2022-12-23 23:15:00,0.182,0.469,0.640,0.776,0.00120,0.00302,0.00820,0.469,0.0114
2022-12-23 23:30:00,0.182,0.487,0.632,0.771,0.00120,0.00302,0.00830,0.487,0.0109
2022-12-23 23:45:00,0.182,0.483,0.635,0.778,0.00120,0.00298,0.00820,0.483,0.0114
2022-12-24 00:00:00,0.182,0.488,0.639,0.776,0.00120,0.00302,0.00840,0.488,0.0109
2022-12-24 00:15:00,0.214,0.488,0.642,0.776,0.00120,0.00302,0.00830,0.488,0.0113
2022-12-24 00:30:00,0.154,0.603,0.642,0.779,0.00120,0.00306,0.00840,0.603,0.0112
2022-12-24 00:45:00,0.231,0.494,0.557,0.777,0.00120,0.00294,0.00750,0.494,0.0110
2022-12-24 01:00:00,0.182,0.495,0.561,0.781,0.00120,0.00304,0.00810,0.495,0.0112
2022-12-24 01:15:00,0.300,0.503,0.564,0.774,0.00120,0.00312,0.00800,0.503,0.0111
2022-12-24 01:30:00,0.250,0.574,0.567,0.746,0.00120,0.00304,0.00850,0.574,0.0133
2022-12-24 01:45:00,0.250,0.498,0.570,0.747,0.00120,0.00300,0.00790,0.498,0.0111
2022-12-24 02:00:00,0.154,0.500,0.573,0.746,0.00120,0.00302,0.00840,0.500,0.0113
2022-12-24 02:15:00,0.167,0.496,0.576,0.763,0.00120,0.00296,0.00830,0.496,0.0112
2022-12-24 02:30:00,0.143,0.570,0.579,0.776,0.00120,0.00304,0.00830,0.570,0.0131
2022-12-24 02:45:00,0.154,0.499,0.582,0.761,0.00120,0.00300,0.00810,0.499,0.0111
2022-12-24 03:00:00,0.214,0.500,0.585,0.766,0.00120,0.00304,0.00830,0.500,0.0109
2022-12-24 03:15:00,0.167,0.501,0.596,0.780,0.00120,0.00302,0.00820,0.501,0.0110
2022-12-24 03:30:00,0.182,0.558,0.588,0.774,0.00120,0.00296,0.00740,0.558,0.0123
2022-12-24 03:45:00,0.154,0.509,0.591,0.785,0.00120,0.00300,0.00730,0.509,0.0109
2022-12-24 04:00:00,0.182,0.512,0.595,0.779,0.00120,0.00298,0.00780,0.512,0.0115
2022-12-24 04:15:00,0.167,0.506,0.598,0.777,0.00120,0.00302,0.00830,0.506,0.0115
2022-12-24 04:30:00,0.167,0.541,0.601,0.783,0.00120,0.00302,0.00830,0.541,0.0121
2022-12-24 04:45:00,0.167,0.515,0.604,0.781,0.00120,0.00300,0.00810,0.515,0.0116
2022-12-24 05:00:00,0.182,0.514,0.607,0.779,0.00120,0.00302,0.00800,0.514,0.0112
2022-12-24 05:15:00,0.154,0.520,0.618,0.795,0.00120,0.00320,0.00850,0.520,0.0113
2022-12-24 05:30:00,0.182,0.532,0.613,0.785,0.00120,0.00298,0.00770,0.532,0.0114
2022-12-24 05:45:00,0.182,0.530,0.612,0.790,0.00120,0.00298,0.00820,0.530,0.0110
2022-12-24 06:00:00,0.182,0.515,0.615,0.791,0.00120,0.00300,0.00820,0.515,0.0113
2022-12-24 06:15:00,0.182,0.519,0.618,0.790,0.00120,0.00304,0.00860,0.519,0.0110
2022-12-24 06:30:00,0.167,0.523,0.621,0.791,0.00120,0.00306,0.00770,0.523,0.0116
2022-12-24 06:45:00,0.167,0.521,0.625,0.789,0.00120,0.00292,0.00770,0.521,0.0115
2022-12-24 07:00:00,0.182,0.528,0.628,0.796,0.00120,0.00296,0.00720,0.528,0.0112
2022-12-24 07:15:00,0.273,0.523,0.638,0.789,0.00120,0.00310,0.00780,0.523,0.0115
2022-12-24 07:30:00,0.167,0.523,0.631,0.790,0.00120,0.00304,0.00840,0.523,0.0115
2022-12-24 07:45:00,0.182,0.587,0.634,0.786,0.00120,0.00298,0.00770,0.587,0.0111
2022-12-24 08:00:00,0.231,0.566,0.637,0.788,0.00120,0.00300,0.00770,0.566,0.0113
2022-12-24 08:15:00,0.200,0.528,0.638,0.791,0.00120,0.00300,0.00820,0.528,0.0202
2022-12-24 08:30:00,0.200,0.104,0.638,0.802,0.00120,0.00304,0.00760,0.104,0.0207
2022-12-24 08:45:00,0.200,0.110,0.639,0.803,0.00120,0.00300,0.00760,0.110,0.0205
2022-12-24 09:00:00,0.200,0.107,0.639,0.805,0.00120,0.00300,0.00770,0.107,0.0207
2022-12-24 09:15:00,0.200,0.104,0.650,0.805,0.00120,0.00310,0.00770,0.104,0.0202
2022-12-24 09:30:00,0.182,0.105,0.640,0.808,0.00120,0.00298,0.00660,0.105,0.0212
2022-12-24 09:45:00,0.200,0.106,0.640,0.812,0.00120,0.00300,0.00750,0.106,0.0209
2022-12-24 10:00:00,0.222,0.113,0.640,0.793,0.00120,0.00300,0.00720,0.113,0.0205
2022-12-24 10:15:00,0.200,0.103,0.641,0.778,0.00120,0.00298,0.00720,0.103,0.0207

