sep=,
"Time","gitlab-workhorse"
2022-09-27 03:27:00,0
2022-09-27 03:30:00,0
2022-09-27 03:33:00,0
2022-09-27 03:36:00,0
2022-09-27 03:39:00,0
2022-09-27 03:42:00,0.00741
2022-09-27 03:45:00,0
2022-09-27 03:48:00,0
2022-09-27 03:51:00,0
2022-09-27 03:54:00,0
2022-09-27 03:57:00,0
2022-09-27 04:00:00,0
2022-09-27 04:03:00,0
2022-09-27 04:06:00,0
2022-09-27 04:09:00,0
2022-09-27 04:12:00,0
2022-09-27 04:15:00,0
2022-09-27 04:18:00,0
2022-09-27 04:21:00,0
2022-09-27 04:24:00,0
2022-09-27 04:27:00,
2022-09-27 04:30:00,
2022-09-27 04:33:00,
2022-09-27 04:36:00,
2022-09-27 04:39:00,0.0882
2022-09-27 04:42:00,0.0148
2022-09-27 04:45:00,0
2022-09-27 04:48:00,0
2022-09-27 04:51:00,0
2022-09-27 04:54:00,0
2022-09-27 04:57:00,0
2022-09-27 05:00:00,0
2022-09-27 05:03:00,0
2022-09-27 05:06:00,0
2022-09-27 05:09:00,0
2022-09-27 05:12:00,0
2022-09-27 05:15:00,0
2022-09-27 05:18:00,0
2022-09-27 05:21:00,0
2022-09-27 05:24:00,0
2022-09-27 05:27:00,0.00741
2022-09-27 05:30:00,0
2022-09-27 05:33:00,
2022-09-27 05:36:00,
2022-09-27 05:39:00,
2022-09-27 05:42:00,
2022-09-27 05:45:00,
2022-09-27 05:48:00,
2022-09-27 05:51:00,
2022-09-27 05:54:00,
2022-09-27 05:57:00,
2022-09-27 06:00:00,0.176
2022-09-27 06:03:00,0.467
2022-09-27 06:06:00,0.915
2022-09-27 06:09:00,0.937
2022-09-27 06:12:00,1.04
2022-09-27 06:15:00,1.02
2022-09-27 06:18:00,0.941
2022-09-27 06:21:00,1.03
2022-09-27 06:24:00,1.41
2022-09-27 06:27:00,1.64
2022-09-27 06:30:00,2.39
2022-09-27 06:33:00,2.86
2022-09-27 06:36:00,1.40
2022-09-27 06:39:00,1.31
2022-09-27 06:42:00,1.60
2022-09-27 06:45:00,1.30
2022-09-27 06:48:00,1.33
2022-09-27 06:51:00,1.43
2022-09-27 06:54:00,1.61
2022-09-27 06:57:00,2.12
2022-09-27 07:00:00,1.27
2022-09-27 07:03:00,1.66
2022-09-27 07:06:00,1.63
2022-09-27 07:09:00,1.43
2022-09-27 07:12:00,1.78
2022-09-27 07:15:00,1.47
2022-09-27 07:18:00,1.33
2022-09-27 07:21:00,1.79
2022-09-27 07:24:00,1.95
2022-09-27 07:27:00,1.66
2022-09-27 07:30:00,1.58
2022-09-27 07:33:00,1.36
2022-09-27 07:36:00,1.47
2022-09-27 07:39:00,1.23
2022-09-27 07:42:00,1.36
2022-09-27 07:45:00,1.40
2022-09-27 07:48:00,0.956
2022-09-27 07:51:00,3.26
2022-09-27 07:54:00,3.97
2022-09-27 07:57:00,4.54
2022-09-27 08:00:00,5.21
2022-09-27 08:03:00,4.90
2022-09-27 08:06:00,1.63
2022-09-27 08:09:00,1.29
2022-09-27 08:12:00,1.54
2022-09-27 08:15:00,1.25
2022-09-27 08:18:00,1.15
2022-09-27 08:21:00,1.10
2022-09-27 08:24:00,1.09
2022-09-27 08:27:00,1.06
2022-09-27 08:30:00,1.10
2022-09-27 08:33:00,1.08
2022-09-27 08:36:00,1.13
2022-09-27 08:39:00,1.09
2022-09-27 08:42:00,1.09
2022-09-27 08:45:00,1.14
2022-09-27 08:48:00,1.14
2022-09-27 08:51:00,1.12
2022-09-27 08:54:00,1.20
2022-09-27 08:57:00,0.163
2022-09-27 09:00:00,0
2022-09-27 09:03:00,0
2022-09-27 09:06:00,0
2022-09-27 09:09:00,0
2022-09-27 09:12:00,0
2022-09-27 09:15:00,0
2022-09-27 09:18:00,0
2022-09-27 09:21:00,0
2022-09-27 09:24:00,0
2022-09-27 09:27:00,0
2022-09-27 09:30:00,0
2022-09-27 09:33:00,0
2022-09-27 09:36:00,0
2022-09-27 09:39:00,0
2022-09-27 09:42:00,0
2022-09-27 09:45:00,0.862
2022-09-27 09:48:00,0.911
2022-09-27 09:51:00,0.0148
2022-09-27 09:54:00,0
2022-09-27 09:57:00,0
2022-09-27 10:00:00,0
2022-09-27 10:03:00,0
2022-09-27 10:06:00,0
2022-09-27 10:09:00,0
2022-09-27 10:12:00,0
2022-09-27 10:15:00,0
2022-09-27 10:18:00,0
2022-09-27 10:21:00,0
2022-09-27 10:24:00,0
2022-09-27 10:27:00,0
2022-09-27 10:30:00,0
2022-09-27 10:33:00,0
2022-09-27 10:36:00,0
2022-09-27 10:39:00,0
2022-09-27 10:42:00,0.0333
2022-09-27 10:45:00,0
2022-09-27 10:48:00,0
2022-09-27 10:51:00,0
2022-09-27 10:54:00,0
2022-09-27 10:57:00,0
2022-09-27 11:00:00,0
2022-09-27 11:03:00,0
2022-09-27 11:06:00,0
2022-09-27 11:09:00,0
2022-09-27 11:12:00,0.00741
2022-09-27 11:15:00,0
2022-09-27 11:18:00,0.752
2022-09-27 11:21:00,0.900
2022-09-27 11:24:00,0.948
2022-09-27 11:27:00,1.09
2022-09-27 11:30:00,0.911
2022-09-27 11:33:00,1.13
2022-09-27 11:36:00,1.13
2022-09-27 11:39:00,1.40
2022-09-27 11:42:00,1.80
2022-09-27 11:45:00,2.34
2022-09-27 11:48:00,2.34
2022-09-27 11:51:00,1.37
2022-09-27 11:54:00,1.50
2022-09-27 11:57:00,1.61
2022-09-27 12:00:00,1.30
2022-09-27 12:03:00,1.31
2022-09-27 12:06:00,1.49
2022-09-27 12:09:00,1.53
2022-09-27 12:12:00,2.18
2022-09-27 12:15:00,1.73
2022-09-27 12:18:00,1.76
2022-09-27 12:21:00,2.01
2022-09-27 12:24:00,1.54
2022-09-27 12:27:00,1.70
2022-09-27 12:30:00,1.80
2022-09-27 12:33:00,1.30
2022-09-27 12:36:00,1.47
2022-09-27 12:39:00,2.32
2022-09-27 12:42:00,1.81
2022-09-27 12:45:00,1.53
2022-09-27 12:48:00,1.45
2022-09-27 12:51:00,1.42
2022-09-27 12:54:00,1.34
2022-09-27 12:57:00,1.33
2022-09-27 13:00:00,1.65
2022-09-27 13:03:00,1.45
2022-09-27 13:06:00,0.956
2022-09-27 13:09:00,3.13
2022-09-27 13:12:00,4.01
2022-09-27 13:15:00,4.89
2022-09-27 13:18:00,5.26
2022-09-27 13:21:00,5.36
2022-09-27 13:24:00,1.56
2022-09-27 13:27:00,1.43
2022-09-27 13:30:00,1.59
2022-09-27 13:33:00,0.837
2022-09-27 13:36:00,0
2022-09-27 13:39:00,0
2022-09-27 13:42:00,0
2022-09-27 13:45:00,0
2022-09-27 13:48:00,0
2022-09-27 13:51:00,0
2022-09-27 13:54:00,0
2022-09-27 13:57:00,0
2022-09-27 14:00:00,0
2022-09-27 14:03:00,0
2022-09-27 14:06:00,0
2022-09-27 14:09:00,0
2022-09-27 14:12:00,0
2022-09-27 14:15:00,0
2022-09-27 14:18:00,0
2022-09-27 14:21:00,0
2022-09-27 14:24:00,0
2022-09-27 14:27:00,0
2022-09-27 14:30:00,0
2022-09-27 14:33:00,0
2022-09-27 14:36:00,0
2022-09-27 14:39:00,0
2022-09-27 14:42:00,0
2022-09-27 14:45:00,0
2022-09-27 14:48:00,0
2022-09-27 14:51:00,0
2022-09-27 14:54:00,0
2022-09-27 14:57:00,0
2022-09-27 15:00:00,0
2022-09-27 15:03:00,0
2022-09-27 15:06:00,0
2022-09-27 15:09:00,0
2022-09-27 15:12:00,0
2022-09-27 15:15:00,0
2022-09-27 15:18:00,0

