sep=,
"Time","active_db_connections saturation","cpu saturation","disk_space saturation","memory saturation","open_fds saturation","open_ruby_fds saturation","redis_clients saturation","single_node_cpu saturation","single_threaded_cpu saturation"
2022-12-26 16:15:00,0.250,0.385,0.458,0.794,0.00153,0.00330,0.00820,0.385,0.0128
2022-12-26 16:30:00,0.182,0.389,0.462,0.794,0.00147,0.00314,0.00760,0.389,0.0125
2022-12-26 16:45:00,0.300,0.388,0.466,0.793,0.00153,0.00312,0.00800,0.388,0.0129
2022-12-26 17:00:00,0.182,0.388,0.470,0.791,0.00147,0.00310,0.00830,0.388,0.0126
2022-12-26 17:15:00,0.300,0.392,0.474,0.799,0.00147,0.00316,0.00790,0.392,0.0129
2022-12-26 17:30:00,0.200,0.391,0.478,0.793,0.00147,0.00312,0.00830,0.391,0.0127
2022-12-26 17:45:00,0.200,0.392,0.483,0.800,0.00147,0.00310,0.00810,0.392,0.0127
2022-12-26 18:00:00,0.200,0.401,0.484,0.797,0.00147,0.00310,0.00770,0.401,0.0125
2022-12-26 18:15:00,0.231,0.422,0.487,0.805,0.00147,0.00314,0.00730,0.422,0.0124
2022-12-26 18:30:00,0.200,0.399,0.491,0.802,0.00147,0.00318,0.00840,0.399,0.0130
2022-12-26 18:45:00,0.300,0.399,0.495,0.805,0.00147,0.00312,0.00810,0.399,0.0127
2022-12-26 19:00:00,0.200,0.401,0.499,0.804,0.00147,0.00306,0.00820,0.401,0.0122
2022-12-26 19:15:00,0.182,0.408,0.501,0.808,0.00147,0.00328,0.00830,0.408,0.0124
2022-12-26 19:30:00,0.273,0.406,0.505,0.804,0.00147,0.00314,0.00810,0.406,0.0121
2022-12-26 19:45:00,0.231,0.412,0.509,0.808,0.00147,0.00312,0.00840,0.412,0.0121
2022-12-26 20:00:00,0.250,0.414,0.513,0.814,0.00147,0.00312,0.00840,0.414,0.0119
2022-12-26 20:15:00,0.182,0.413,0.517,0.817,0.00147,0.00328,0.00750,0.413,0.0119
2022-12-26 20:30:00,0.182,0.419,0.521,0.815,0.00147,0.00312,0.00820,0.419,0.0119
2022-12-26 20:45:00,0.200,0.418,0.525,0.820,0.00147,0.00306,0.00760,0.418,0.0119
2022-12-26 21:00:00,0.231,0.415,0.529,0.824,0.00147,0.00312,0.00720,0.415,0.0116
2022-12-26 21:15:00,0.200,0.423,0.533,0.830,0.00147,0.00336,0.00840,0.423,0.0117
2022-12-26 21:30:00,0.182,0.429,0.536,0.830,0.00147,0.00314,0.00830,0.429,0.0117
2022-12-26 21:45:00,0.182,0.426,0.540,0.834,0.00147,0.00298,0.00730,0.426,0.0119
2022-12-26 22:00:00,0.200,0.433,0.541,0.823,0.00147,0.00302,0.00740,0.433,0.0116
2022-12-26 22:15:00,0.273,0.425,0.544,0.725,0.00120,0.00326,0.00810,0.425,0.0117
2022-12-26 22:30:00,0.273,0.423,0.548,0.728,0.00120,0.00314,0.00820,0.423,0.0116
2022-12-26 22:45:00,0.250,0.428,0.552,0.734,0.00120,0.00316,0.00820,0.428,0.0115
2022-12-26 23:00:00,0.200,0.427,0.555,0.733,0.00120,0.00312,0.00820,0.427,0.0114
2022-12-26 23:15:00,0.200,0.436,0.556,0.743,0.00120,0.00334,0.00810,0.436,0.0115
2022-12-26 23:30:00,0.231,0.430,0.560,0.747,0.00120,0.00314,0.00820,0.430,0.0117
2022-12-26 23:45:00,0.182,0.434,0.564,0.749,0.00120,0.00308,0.00780,0.434,0.0116
2022-12-27 00:00:00,0.273,0.432,0.567,0.752,0.00120,0.00310,0.00750,0.432,0.0117
2022-12-27 00:15:00,0.182,0.439,0.571,0.760,0.00120,0.00344,0.00820,0.439,0.0117
2022-12-27 00:30:00,0.250,0.436,0.575,0.763,0.00120,0.00318,0.00820,0.436,0.0116
2022-12-27 00:45:00,0.182,0.440,0.579,0.767,0.00120,0.00316,0.00820,0.440,0.0114
2022-12-27 01:00:00,0.182,0.539,0.579,0.760,0.00120,0.00316,0.00840,0.539,0.0119
2022-12-27 01:15:00,0.167,0.449,0.520,0.760,0.00120,0.00352,0.00830,0.449,0.0119
2022-12-27 01:30:00,0.182,0.471,0.524,0.757,0.00120,0.00314,0.00830,0.471,0.0116
2022-12-27 01:45:00,0.182,0.448,0.528,0.760,0.00120,0.00316,0.00830,0.448,0.0116
2022-12-27 02:00:00,0.154,0.448,0.531,0.762,0.00120,0.00296,0.00760,0.448,0.0116
2022-12-27 02:15:00,0.231,0.457,0.532,0.766,0.00120,0.00338,0.00800,0.457,0.0113
2022-12-27 02:30:00,0.273,0.451,0.535,0.768,0.00120,0.00316,0.00770,0.451,0.0116
2022-12-27 02:45:00,0.182,0.452,0.539,0.765,0.00120,0.00312,0.00830,0.452,0.0116
2022-12-27 03:00:00,0.273,0.454,0.542,0.770,0.00120,0.00310,0.00790,0.454,0.0115
2022-12-27 03:15:00,0.200,0.458,0.543,0.773,0.00120,0.00316,0.00750,0.458,0.0116
2022-12-27 03:30:00,0.273,0.458,0.547,0.771,0.00120,0.00312,0.00710,0.458,0.0117
2022-12-27 03:45:00,0.250,0.462,0.550,0.775,0.00120,0.00316,0.00820,0.462,0.0115
2022-12-27 04:00:00,0.182,0.461,0.554,0.781,0.00120,0.00312,0.00730,0.461,0.0117
2022-12-27 04:15:00,0.273,0.468,0.558,0.783,0.00120,0.00338,0.00820,0.468,0.0116
2022-12-27 04:30:00,0.273,0.469,0.561,0.781,0.00120,0.00318,0.00830,0.469,0.0117
2022-12-27 04:45:00,0.182,0.472,0.565,0.783,0.00120,0.00310,0.00840,0.472,0.0114
2022-12-27 05:00:00,0.182,0.468,0.568,0.783,0.00120,0.00314,0.00750,0.468,0.0115
2022-12-27 05:15:00,0.250,0.514,0.579,0.792,0.00120,0.00314,0.00830,0.514,0.0116
2022-12-27 05:30:00,0.167,0.472,0.575,0.790,0.00120,0.00312,0.00830,0.472,0.0116
2022-12-27 05:45:00,0.182,0.480,0.579,0.794,0.00120,0.00314,0.00790,0.480,0.0116
2022-12-27 06:00:00,0.200,0.477,0.583,0.791,0.00120,0.00312,0.00740,0.477,0.0119
2022-12-27 06:15:00,0.250,0.479,0.586,0.799,0.00120,0.00334,0.00790,0.479,0.0122
2022-12-27 06:30:00,0.167,0.483,0.589,0.799,0.00120,0.00312,0.00740,0.483,0.0115
2022-12-27 06:45:00,0.273,0.488,0.590,0.792,0.00120,0.00314,0.00850,0.488,0.0119
2022-12-27 07:00:00,0.182,0.484,0.593,0.793,0.00120,0.00306,0.00770,0.484,0.0116
2022-12-27 07:15:00,0.273,0.489,0.594,0.807,0.00120,0.00328,0.00840,0.489,0.0119
2022-12-27 07:30:00,0.167,0.488,0.598,0.797,0.00120,0.00308,0.00760,0.488,0.0116
2022-12-27 07:45:00,0.167,0.491,0.601,0.800,0.00120,0.00314,0.00820,0.491,0.0115
2022-12-27 08:00:00,0.200,0.491,0.605,0.800,0.00120,0.00318,0.00830,0.491,0.0114
2022-12-27 08:15:00,0.300,0.494,0.609,0.805,0.00120,0.00322,0.00790,0.494,0.0117
2022-12-27 08:30:00,0.250,0.493,0.612,0.805,0.00120,0.00314,0.00800,0.493,0.0115
2022-12-27 08:45:00,0.200,0.499,0.616,0.803,0.00120,0.00312,0.00830,0.499,0.0116
2022-12-27 09:00:00,0.250,0.504,0.619,0.803,0.00120,0.00312,0.00840,0.504,0.0115
2022-12-27 09:15:00,0.182,0.506,0.623,0.815,0.00120,0.00308,0.00760,0.506,0.0114
2022-12-27 09:30:00,0.231,0.500,0.626,0.807,0.00120,0.00320,0.00770,0.500,0.0114
2022-12-27 09:45:00,0.250,0.524,0.628,0.807,0.00120,0.00310,0.00830,0.524,0.0113
2022-12-27 10:00:00,0.167,0.509,0.626,0.768,0.00120,0.00314,0.00790,0.509,0.0111
2022-12-27 10:15:00,0.231,0.516,0.630,0.763,0.00120,0.00316,0.00850,0.516,0.0112
2022-12-27 10:30:00,0.167,0.550,0.633,0.764,0.00133,0.00318,0.00740,0.550,0.0120
2022-12-27 10:45:00,0.182,0.514,0.637,0.769,0.00120,0.00312,0.00860,0.514,0.0113
2022-12-27 11:00:00,0.167,0.515,0.640,0.770,0.00120,0.00314,0.00850,0.515,0.0113
2022-12-27 11:15:00,0.167,0.519,0.641,0.781,0.00120,0.00306,0.00760,0.519,0.0114
2022-12-27 11:30:00,0.182,0.550,0.644,0.776,0.00120,0.00320,0.00830,0.550,0.0120
2022-12-27 11:45:00,0.200,0.513,0.646,0.774,0.00120,0.00312,0.00830,0.513,0.0282
2022-12-27 12:00:00,0.200,0.0561,0.646,0.783,0.00120,0.00312,0.00770,0.0561,0.0273
2022-12-27 12:15:00,0.200,0.0622,0.646,0.786,0.00133,0.00320,0.00770,0.0622,0.0248
2022-12-27 12:30:00,0.222,0.0563,0.647,0.773,0.00120,0.00314,0.00770,0.0563,0.0258
2022-12-27 12:45:00,0.200,0.0567,0.647,0.774,0.00120,0.00312,0.00760,0.0567,0.0255
2022-12-27 13:00:00,0.182,0.0545,0.647,0.777,0.00120,0.00312,0.00770,0.0545,0.0246
2022-12-27 13:15:00,0.200,0.0580,0.647,0.782,0.00120,0.00316,0.00730,0.0580,0.0229
2022-12-27 13:30:00,0.200,0.0548,0.648,0.774,0.00120,0.00318,0.00770,0.0548,0.0240
2022-12-27 13:45:00,0.222,0.0605,0.648,0.779,0.00120,0.00312,0.00760,0.0605,0.0242
2022-12-27 14:00:00,0.200,0.0582,0.648,0.786,0.00127,0.00312,0.00790,0.0582,0.0252
2022-12-27 14:15:00,0.200,0.0583,0.649,0.788,0.00127,0.00340,0.00760,0.0583,0.0247
2022-12-27 14:30:00,0.200,0.0541,0.649,0.792,0.00127,0.00318,0.00770,0.0541,0.0252
2022-12-27 14:45:00,0.200,0.0543,0.649,0.792,0.00120,0.00314,0.00800,0.0543,0.0247
2022-12-27 15:00:00,0.222,0.0537,0.649,0.795,0.00120,0.00314,0.00740,0.0537,0.0250
2022-12-27 15:15:00,0.200,0.0586,0.647,0.804,0.00120,0.00318,0.00780,0.0586,0.0243
2022-12-27 15:30:00,0.200,0.0534,0.647,0.798,0.00120,0.00318,0.00770,0.0534,0.0249
2022-12-27 15:45:00,0.200,0.0604,0.648,0.810,0.00120,0.00312,0.00770,0.0604,0.0237
2022-12-27 16:00:00,0.200,0.0546,0.648,0.809,0.00120,0.00314,0.00790,0.0546,0.0250
2022-12-27 16:15:00,0.200,0.0596,0.648,0.811,0.00120,0.00340,0.00780,0.0596,0.0256
2022-12-27 16:30:00,0.200,0.0547,0.648,0.814,0.00120,0.00318,0.00720,0.0547,0.0241
2022-12-27 16:45:00,0.200,0.0593,0.649,0.814,0.00120,0.00314,0.00730,0.0593,0.0232
2022-12-27 17:00:00,0.200,0.0574,0.649,0.821,0.00120,0.00318,0.00780,0.0574,0.0245
2022-12-27 17:15:00,0.200,0.0610,0.649,0.823,0.00120,0.00318,0.00740,0.0610,0.0235
2022-12-27 17:30:00,0.200,0.0552,0.649,0.818,0.00120,0.00318,0.00790,0.0552,0.0256
2022-12-27 17:45:00,0.222,0.0580,0.650,0.822,0.00120,0.00314,0.00770,0.0580,0.0244
2022-12-27 18:00:00,0.200,0.0553,0.650,0.825,0.00120,0.00314,0.00780,0.0553,0.0243
2022-12-27 18:15:00,0.200,0.0577,0.650,0.826,0.00120,0.00340,0.00790,0.0577,0.0252
2022-12-27 18:30:00,0.200,0.0564,0.651,0.824,0.00120,0.00322,0.00800,0.0564,0.0264
2022-12-27 18:45:00,0.222,0.0619,0.651,0.829,0.00120,0.00314,0.00680,0.0619,0.0248
2022-12-27 19:00:00,0.200,0.0558,0.651,0.827,0.00120,0.00314,0.00780,0.0558,0.0250
2022-12-27 19:15:00,0.200,0.0598,0.649,0.806,0.00120,0.00320,0.00770,0.0598,0.0250
2022-12-27 19:30:00,0.200,0.0551,0.649,0.799,0.00120,0.00316,0.00780,0.0551,0.0243
2022-12-27 19:45:00,0.200,0.0537,0.649,0.802,0.00120,0.00312,0.00780,0.0537,0.0234
2022-12-27 20:00:00,0.200,0.0551,0.649,0.802,0.00120,0.00316,0.00760,0.0551,0.0243
2022-12-27 20:15:00,0.200,0.0559,0.650,0.805,0.00120,0.00310,0.00690,0.0559,0.0251
2022-12-27 20:30:00,0.222,0.0573,0.650,0.808,0.00120,0.00316,0.00770,0.0573,0.0253
2022-12-27 20:45:00,0.200,0.0593,0.650,0.809,0.00120,0.00312,0.00790,0.0593,0.0248
2022-12-27 21:00:00,0.200,0.0533,0.651,0.813,0.00120,0.00310,0.00780,0.0533,0.0244
2022-12-27 21:15:00,0.200,0.0589,0.651,0.819,0.00120,0.00316,0.00770,0.0589,0.0265
2022-12-27 21:30:00,0.200,0.0549,0.651,0.815,0.00120,0.00312,0.00770,0.0549,0.0258
2022-12-27 21:45:00,0.200,0.0583,0.652,0.819,0.00120,0.00312,0.00750,0.0583,0.0251
2022-12-27 22:00:00,0.200,0.0529,0.652,0.820,0.00120,0.00310,0.00770,0.0529,0.0247
2022-12-27 22:15:00,0.200,0.0582,0.652,0.824,0.00120,0.00316,0.00780,0.0582,0.0254
2022-12-27 22:30:00,0.222,0.0607,0.652,0.828,0.00120,0.00312,0.00770,0.0607,0.0252

