sep=,
2022-12-22 15:30:00,17.6
2022-12-22 15:36:00,16.7
2022-12-22 15:42:00,16.7
2022-12-22 15:48:00,16.3
2022-12-22 15:54:00,16.1
2022-12-22 16:00:00,17.4
2022-12-22 16:06:00,16.0
2022-12-22 16:12:00,14.8
2022-12-22 16:18:00,15.5
2022-12-22 16:24:00,14.5
2022-12-22 16:30:00,16.0
2022-12-22 16:36:00,15.7
2022-12-22 16:42:00,15.7
2022-12-22 16:48:00,15.4
2022-12-22 16:54:00,15.2
2022-12-22 17:00:00,14.6
2022-12-22 17:06:00,15.9
2022-12-22 17:12:00,16.6
2022-12-22 17:18:00,14.0
2022-12-22 17:24:00,13.6
2022-12-22 17:30:00,7.00
2022-12-22 17:36:00,0.0222
2022-12-22 17:42:00,0.0222
2022-12-22 17:48:00,0.0222
2022-12-22 17:54:00,0.0222
2022-12-22 18:00:00,0.0148
2022-12-22 18:06:00,0.0111
2022-12-22 18:12:00,0.0111
2022-12-22 18:18:00,0.0111
2022-12-22 18:24:00,0.0111
2022-12-22 18:30:00,0.0111
2022-12-22 18:36:00,0.0167
2022-12-22 18:42:00,0.0222
2022-12-22 18:48:00,0.0222
2022-12-22 18:54:00,0.0222
2022-12-22 19:00:00,0.0222
2022-12-22 19:06:00,0.0222
2022-12-22 19:12:00,0.0222
2022-12-22 19:18:00,0.0222
2022-12-22 19:24:00,0.0111
2022-12-22 19:30:00,0.0111
2022-12-22 19:36:00,0.0111
2022-12-22 19:42:00,0.0111
2022-12-22 19:48:00,0.0111
2022-12-22 19:54:00,0.0111
2022-12-22 20:00:00,0.0111
2022-12-22 20:06:00,0.0111
2022-12-22 20:12:00,0.0111
2022-12-22 20:18:00,0.0204
2022-12-22 20:24:00,0.0222
2022-12-22 20:30:00,0.0222
2022-12-22 20:36:00,0.0222
2022-12-22 20:42:00,0.0222
2022-12-22 20:48:00,0.0222
2022-12-22 20:54:00,0.0222
2022-12-22 21:00:00,0.0222
2022-12-22 21:06:00,0.0222
2022-12-22 21:12:00,0.0130
2022-12-22 21:18:00,0.0111
2022-12-22 21:24:00,0.0111
2022-12-22 21:30:00,0.0111
2022-12-22 21:36:00,0.0111
2022-12-22 21:42:00,0.0111
2022-12-22 21:48:00,0.0111
2022-12-22 21:54:00,0.0111
2022-12-22 22:00:00,0.0111
2022-12-22 22:06:00,0.0111
2022-12-22 22:12:00,0.0222
2022-12-22 22:18:00,0.0222
2022-12-22 22:24:00,0.0852
2022-12-22 22:30:00,0.0222
2022-12-22 22:36:00,0.0222
2022-12-22 22:42:00,0.0222
2022-12-22 22:48:00,0.0222
2022-12-22 22:54:00,0.0130
2022-12-22 23:00:00,0.0111
2022-12-22 23:06:00,0.0111
2022-12-22 23:12:00,0.0111
2022-12-22 23:18:00,0.0111
2022-12-22 23:24:00,0.0111
2022-12-22 23:30:00,0.0111
2022-12-22 23:36:00,0.0111
2022-12-22 23:42:00,0.0185
2022-12-22 23:48:00,0.0222
2022-12-22 23:54:00,0.0222
2022-12-23 00:00:00,0.0222
2022-12-23 00:06:00,0.0222

