source,cpu,mem,lat
u: benben,0.4307604684589979,0.7660521670103468,0.028929869168658882
u: benco03,0.4198952786602693,0.7574580110287765,0.030278042266246186
u: bengolder,0.41259660252590274,0.7627194353635369,0.028241935251239282
u: benigls,0.42558747726827123,0.7635250753873273,0.028490968081696322
u: benjacq,0.44646919096800125,0.761246337215663,0.029798906929430578
u: benmcnelly,0.4282038858242987,0.7647149350452612,0.028680192664518586
u: bennyfio-ebi,0.4260491190528263,0.7646318761099012,0.02865846772789149
u: benrosenthal,0.46006087243257343,0.7483628967954764,0.03408787896269835
u: benzonico,0.5720342789598105,0.7282776188319525,0.04391045724482479
u: bergren2,0.4295737288808831,0.7647201791971501,0.028823198799080726
u: bettiolo,0.4282968443699284,0.7641326212741708,0.028719355743236828
u: bf4,0.4266496224136024,0.7656494395061068,0.02868875686801505
u: bfontaine,0.42601560386152026,0.7652380650607451,0.028610741151019563
u: bgrabow,0.4300155229320589,0.7624887270275291,0.02890280219969207
u: bill-keller,0.42317365677547025,0.761838483654101,0.030348871839293672
u: billautomata,0.42980630322233676,0.7657800433059369,0.028854318446450897
u: binaryberry,0.4240712088979789,0.7647996912972186,0.02873982201556934
u: binarymax,0.42488628459357003,0.7622407542201541,0.028503627399109974
u: bishboria,0.4241749073021958,0.7648388628771141,0.028603735551779672
u: bitboxer,0.44903294578688785,0.759941657109587,0.030701082355255687
u: bitfhacker,0.4263081854051735,0.7647544892431642,0.028593024002165877
u: biusso,0.5878611111111114,0.717400356989031,0.04384191295299632
u: bjacquemoud,0.4279958349613446,0.7650162751890027,0.028754575801493428
u: bjarlier,0.5387777777777792,0.7278574645893888,0.04979737921697732
u: bjcawanglu,0.4255899509571998,0.764943782463867,0.028668915986254498
u: bjoernbender,0.49817659900759315,0.7290112993363151,0.042173377827745856
u: bjrmatos,0.4330920393986283,0.7641247931066623,0.02905120680408503
u: bkita,0.45414082715652,0.7605522192555271,0.030701754646621438
u: bknopper,0.5106413548834737,0.7438411507228978,0.03469099027219958
u: blakewilliams1,0.4276652957809963,0.7645083085361406,0.028638025915037314
u: bleemayer,0.4310195745611816,0.7659916970301659,0.02896940783924952
u: bliti,0.4336298370257265,0.7603208071776281,0.029635032433397178
u: bmkmanoj,0.41955120504075605,0.7654007730314679,0.028456770888835716
u: bodav,0.42777070563878117,0.7653043958964338,0.028711585225921477
u: bogdancernat,0.4739467438115468,0.7576162013094854,0.034423630581637346
u: bogdandrumen,0.4250663111599554,0.7661903223893354,0.028631570875998016
u: bogosortist,0.4271236996017665,0.764765975291667,0.028785044158615995
u: bonhamcm,0.4277699252501341,0.7658587596848798,0.028826241877566352
u: brady-j-garvin,0.47977633760329313,0.7515422389076571,0.03424654848665353
u: brantc,0.4260230497796776,0.7656776144159357,0.02858633242747835
u: bremensaki,0.4314954349647513,0.7626886715781418,0.030348244458142163
u: brendandhartmannwork,0.4250430825529187,0.7652625002440702,0.028567505273878694
u: brettneese,0.42435195419411476,0.765456693387299,0.02852591089394438
u: brntbeer,0.42793175294939345,0.7653079670991245,0.028743125128938785
u: brookingcharlie,0.4324699573744185,0.7646963364016882,0.029009589315418877
u: bryan-ash,0.4296682525638671,0.7631801073685742,0.028880341478527072
u: bsneha90,0.42763340931759786,0.7637598533277281,0.028751042596252135
u: bsparks,0.42862848244974217,0.7637997054716461,0.02878939518528358
u: bublik42,0.4256509798208604,0.7643576574581126,0.02865132601554769
u: builtinnya,0.5009052742324387,0.7427916371393436,0.03382409745760309
u: bulfin,0.44448546570110903,0.74954319077158,0.03346101062985834
u: burberius,0.4294712416917355,0.7628189032078612,0.02880268468265061
u: buzztiaan,0.41894632875760257,0.7649161485040953,0.028711143842200294
u: c-cube,0.420783611606374,0.7643965765449543,0.028423413079544133
u: c9952594,0.4277327110761281,0.7655987693020057,0.028651565333171574
u: cab1729,0.42826181794909124,0.7641592536545198,0.028768520908350338
u: caedmom,0.45639397588660535,0.7655103454869273,0.0311664893024469
u: capaj,0.4284079759955219,0.76575370089844,0.02915204446750501
u: carlosgj94,0.4249245259776376,0.765723803658678,0.02854508469107704
u: carloshfoliveira,0.48500481744145096,0.7377060265588913,0.0355602148181062
u: carlosjgp,0.4243476348216386,0.7683279461369062,0.02945448031181223
u: carlosmacieljrpe,0.4297255833023559,0.7613362378983607,0.02946989329937118
u: carltonf,0.4284455443903404,0.7639650942186241,0.028735042949096064
u: carriercomm,0.453390483033815,0.7271781801050072,0.04127660800877211
u: cartothemax,0.43482119808044173,0.7662517132549231,0.029111343949435476
u: casdr,0.4281102795616327,0.764856547873251,0.02872180626148171
u: casey0102,0.4276560265182862,0.7659193297868679,0.02866617696057149
u: cbmeeks,0.42843648121305306,0.7647099937348453,0.02877619155486112
u: cdesousa,0.42315973950497104,0.7648476329816628,0.028510626896360854
u: cecilemuller,0.4290715722410962,0.7655275333498605,0.028835819647342147
u: cenkakin,0.43011300281093223,0.7655737355349849,0.02879078548467661
u: cerickson,0.42598341681850005,0.7650427055337236,0.028595915682615446
u: cfalguiere,0.46561512089044993,0.7544120235238247,0.03310016387123717
u: chadsmith,0.42368916453425387,0.7645752228320151,0.028437848324413956
u: champfish,0.4710973633397167,0.7400013150520384,0.03777880354713108
u: cheeaun,0.42749332697874476,0.7647796434146197,0.02873134406564162
u: chenruibin,0.4350234021285786,0.7638434548670829,0.029637541490315618
u: chesstrian,0.4280049433512691,0.7649739679913667,0.028697816573125035
u: chibicode,0.42946845188512084,0.7649691995548104,0.028768582207892596
u: chipx0r,0.418323146740361,0.7643295275386915,0.02861873215030882
u: cholick,0.4283153458255858,0.7648338457969681,0.028737423866336705
u: chorn,0.42499190732854836,0.762828098249847,0.029336498796508226
u: chris-l,0.42680307941243306,0.7644057803838867,0.02864854269896007
u: chrisngobanh,0.42283888899115457,0.7679064505490869,0.029278138139083063
u: chukitow,0.47601752779691103,0.7261954253757896,0.032549248010349315
u: chunte,0.4296941303226268,0.7631613132759741,0.028712857029454378
u: clairchiara,0.5408333333333328,0.7273621940534025,0.0407417943107221
u: claudiopro,0.42673350537172633,0.7639454127483365,0.028825812725953154
u: cloudkitsch,0.42853470474104155,0.7654606477857621,0.0287098424271168
u: cnarros,0.42427441228823315,0.7656098605950468,0.028507891631424646
u: cngzhnp,0.4283287529491946,0.7651362830275998,0.028797621804217806
u: code-chimp,0.42632704090374324,0.7652288692853639,0.028609957419514588
u: codeapps,0.47845823435642426,0.7421873157898767,0.03272631230337348
u: codepitbull,0.4238650968240421,0.7651265164686022,0.028668782247580845
u: colin-morrell,0.42743565561720054,0.7640942922291593,0.028598750759214
u: collina,0.4241321371161535,0.764071876610632,0.02851981800791475
u: colstrom,0.4279068461833651,0.7650330940696036,0.028723067974167148
u: compwron,0.44017241007649915,0.7564501653573317,0.03066925426224728
u: conail,0.4287092283913808,0.7650976692477381,0.028747526329656197
u: coulas,0.4277408448358796,0.764394594332594,0.028662851995118668
u: crazyDiamond,0.4243134734991342,0.7628783080047217,0.028476018249027617
u: crazyguitar,0.5424999999999993,0.7321000357777522,0.042448609995665326
u: creative-eye,0.42515582188446394,0.7640762907827121,0.028620216829254606
u: crosshj,0.2128888888888899,0.7364051933920561,0.04048360655737703
u: cswingler,0.4319079810374874,0.7638148901230289,0.029515405356202548
u: cuatl,0.4259169535430904,0.7585656957064398,0.029471147389721855
u: cvoege,0.4273555666451552,0.7655968844893088,0.028712353949128452
u: cyrusmg,0.4264866349280524,0.7662253265215843,0.028634706188498484
u: cysiek,0.43370702057810695,0.7627156608658624,0.029065200907129204
u: cytrowski,0.4281249748289586,0.76470378524662,0.028686747565240773
u: d3m3vilurr,0.42550196335244533,0.7649195256722187,0.028681986032171806
u: daedalus,0.4245735586340699,0.765611957661111,0.028518132954208797
u: dagonar,0.4246351649598573,0.7646067648864259,0.028493314479592875
u: dalek2point3,0.5868684285636676,0.730724267862018,0.04379984423796252
u: damolp,0.41926513944430777,0.7630836169934709,0.02940761843852125
u: daniel-deluca,0.4733270436494624,0.7541695995839517,0.03254496459662114
u: danielepo,0.4329425089832522,0.7609087670519413,0.029262326682384848
u: danielpacak,0.43313813614057894,0.7644528573308356,0.02890137624062707
u: danielrohers,0.42810852046251985,0.7631597779246415,0.02867857949701088
u: danillolima,0.44278109521473036,0.7619533961465783,0.030511905886610496
u: danirod,0.42872632919952,0.76509934093237,0.028748025755914577
u: danjesus,0.43788297475665633,0.7573316630478242,0.02954772123227074
u: danvatca,0.42803060630405887,0.7648744319211139,0.02874965803877537
u: darth10,0.4266808599018338,0.76415863383784,0.0285695254766005
u: das-vinculum,0.42437124469658594,0.7664090635441045,0.02854065762463092
u: dasouza,0.4437737507453236,0.7629667301051363,0.029740011581888066
u: datone,0.42330890170907404,0.7656355980391509,0.028467994189936008
u: dav-,0.5719111111111119,0.7258772694971501,0.042649974041115306
u: davedevelopment,0.4209418884549871,0.7654271397950134,0.02860184364093406
u: davidk-zenefits,0.4375310851352149,0.7464894928725395,0.034648668521534615
u: davidmalcolm,0.4285114526808161,0.7637642618153213,0.028718220359940476
u: davidzchen,0.429454185599062,0.758820908840711,0.029001809756143953
u: daytonpid,0.4961256787187773,0.7510629014935651,0.034797325457827065
u: dayvsonsales,0.42848795693548947,0.7644778641892451,0.02875848828038649
u: dbarelop,0.45406965795538845,0.7324118169859373,0.04229402011410469
u: deakao,0.4577311506632892,0.7645426847169018,0.03183099321452908
u: dearaujoj,0.42517274137688094,0.7640298063236619,0.028482893658679287
u: delmasgu,0.428600011639243,0.7644780556334905,0.02881827757307514
u: deps,0.4239850433048929,0.7627869078067011,0.029728475108262088
u: derKuba,0.4407689918679075,0.7587383098968326,0.030544300200676527
u: destouma,0.43666486317594283,0.7644761370931239,0.02922559474883653
u: devainandor,0.6355740740740737,0.7325898854422003,0.04301326953195333
u: devferhat,0.43052880135545096,0.7652201698026102,0.028803316547775924
u: devoxx4kids,0.4603683189529526,0.756830146251317,0.03220675628520945
u: dhazelett,0.42854050205115923,0.7639781099338244,0.02878097690355673
u: diegodillenburg,0.4450261146205941,0.7643614791255676,0.030085127550764333
u: diegomura,0.4248384981186761,0.7647148222298491,0.028578050595955678
u: dimajanzen,0.4379132967941137,0.7573834570113388,0.030264896651206106
u: dimiro1,0.425327570879105,0.7658934631176152,0.028583961295305584
u: disjukr,0.43384337812448553,0.7636986577129152,0.02912966197946572
u: dittos,0.4249160207674002,0.7637995382519976,0.028554800836157964
u: dizzzz,0.42974467980974657,0.7642204528672057,0.02878503802653079
u: djohn833,0.4337197090683934,0.7621013005925613,0.029572286000222586
u: djthompson,0.4266280516312165,0.7651162534119071,0.02857735091175898
u: dkreuter,0.4232805107368619,0.7654093755252335,0.028619880824365285
u: dlresende,0.4392799166110948,0.7601640519996281,0.030040037864530484
u: dmitrymakhnin,0.48128386164650716,0.7314179858731723,0.04278132110824333
u: dmt,0.42878483247880045,0.7660255264072139,0.028923635719302704
u: doganyazar,0.42866522266630475,0.7637756634988813,0.028781917197819917
u: dojineko,0.4367877389761836,0.7699931673886885,0.02956347866647886
u: dolan2,0.429518362684861,0.7658106731531709,0.02880423894641118
u: domdorn,0.44943682214599634,0.7591160460889385,0.03087194999886611
u: dominikwinter,0.42337163390983396,0.7649602368750833,0.0285480537916876
u: donatj,0.42040513661182305,0.7660106455972878,0.02833209448297731
u: donsheridn,0.44654470973367677,0.7606142832324677,0.030934876061948138
u: douglasreis,0.42870369437170636,0.7647498089380642,0.02870294219874894
u: dpshelio,0.43000790454496846,0.7648678604155877,0.02889411863616906
u: drm2,0.43355716956762475,0.7643547937212128,0.02990436589297044
u: drobertazzi,0.4262211065338991,0.7656361347545967,0.028699785970135217
u: droidnxs,0.42693273950411637,0.7634286049117561,0.028633519206620703
u: drom,0.426383151086755,0.7654129764398456,0.028627964454382572
u: dthtvwls,0.5508888888888717,0.735327179165718,0.03656274297859714
u: dutchcheesehead,0.43360275920498664,0.7587515889550381,0.030801227827769898
u: e12e,0.43017933242787726,0.7642832858087997,0.02884190752333796
u: eadred,0.42865404984032096,0.7644353263341886,0.028667785135102677
u: eafigueira,0.42388896747708393,0.763891617991571,0.028786034987548736
u: eccyan,0.43865907191716064,0.7604883439510389,0.02980113733720191
u: edge,0.4332287856940032,0.7641968377797952,0.029065665108133312
u: edmathew,0.4245357223320806,0.7648010773656763,0.028598904038327704
u: edmtzx,0.44039253092111535,0.7634626122223753,0.030004771950463843
u: edolopez,0.429151954696985,0.7636562386736292,0.028804929217156307
u: edsgerlin,0.4318026080161886,0.7627363209371048,0.028858786920397738
u: edusis,0.43357220064108726,0.7632237247294903,0.02892582627951478
u: edvinjaro,0.4261511320055913,0.7653334140752535,0.02863254289132988
u: eeryinkblot,0.4294173732830846,0.7641428615015272,0.02881493053483077
u: ef37,0.5671010101010102,0.730906368825168,0.04238951027878936
u: eikemeier,0.430717123301137,0.7650611387925936,0.0289209973023539
u: eldologuzzo,0.4454802131923732,0.7589145387633852,0.030017623398049677
u: eleweek,0.428285453981517,0.7645484996892263,0.028695464391964506
u: elliotec,0.428304243550575,0.76398449813659,0.029242593721911025
u: elliz,0.4221083774810569,0.7666089356292461,0.02845883279936267
u: elniffi,0.4296589218728279,0.7646126835868696,0.028809475974409905
u: elukasik,0.42734280550054704,0.7637707478218478,0.0288376808475561
u: emadb,0.4249830906218557,0.7646642609995804,0.028588187919654753
u: emilva,0.3724444444444443,0.7352397060113522,0.039945013979496624
u: emirabel,0.2439444444444443,0.7384227432172576,0.04569798657718123
u: enilsen16,0.48743333333333905,0.733463138566347,0.039652411463561875
u: epireve,0.4283792964180196,0.7639283519560861,0.028723010217529696
u: erasaur,0.426438714978473,0.7647349219641313,0.028605331055486703
u: erayarslan,0.4211055043333618,0.763904694839373,0.0283178054283793
u: erbenz15,0.42923640507899113,0.7658988495035546,0.029038271246438024
u: erichuang1994,0.42255822205315896,0.7564861566409564,0.02894922386916352
u: ericlemerdy,0.5741388888888896,0.7308542209369828,0.047190227764700804
u: erictherobot,0.4281231269265052,0.7641110691396542,0.028710947417650252
u: erunyon,0.46633582363541687,0.7572466374990924,0.03851038607991861
u: esabarinath,0.4283428800942943,0.7636013358430321,0.02871326880924888
u: esergueeva,0.4371135655963135,0.7622661072578202,0.029747130811743728
u: estliberitas,0.4087957931471386,0.772648268607748,0.02934413387122113
u: esurharun,0.4286937128616773,0.7636478454510967,0.028832190434131526
u: evanbutera,0.42752869926852843,0.76525234454301,0.02906938345483064
u: evanhuang8,0.4274504492341989,0.7654371128016496,0.028719824811788443
u: evaryont,0.4994166666666573,0.7491653500519582,0.03636936237981254
u: evilz,0.4427308611116556,0.7591603796876987,0.03103945711703524
u: exolu,0.42543009947080185,0.7641612051341128,0.028646471516470415
u: exuperok,0.4544992704558613,0.7579697195747953,0.03053069658561574
u: eyesonlyhack,0.43198575818637497,0.7641657620538398,0.02895648979450379
u: f10ry,0.4260630660516139,0.7644198810732729,0.02862172196541426
u: fabiorphp,0.4241487418392152,0.7643690021953724,0.028553962581992474
u: fabuloso,0.4983888888888886,0.7317802043570009,0.043028804059982134
u: facto,0.41765877711885757,0.7641344050889171,0.028486280507624005
u: faelsoto,0.5566666666666682,0.7375127760086024,0.04455093555093556
u: faganello60,0.4250189791601821,0.7629415225946853,0.02943401400883769
u: fand,0.44646864225301996,0.7644380689363082,0.030426824038262426
u: fangzz,0.5546059652033932,0.7311845655631415,0.043104164543694166
u: fdaciuk,0.4271535995843633,0.7625957741364627,0.028668795599879126
u: fegabe,0.43066126194475157,0.7553958710851547,0.029301306818015484
u: feroxneto,0.428446050726198,0.7640643450558016,0.028673654885652638
u: filib,0.4716964749128505,0.7527201686975223,0.037522916638831595
u: finitud,0.42959370422147075,0.7618856061999993,0.028951298757902533
u: fiws,0.42558689381059966,0.7644069929438516,0.02866592153853491
u: fjcero,0.42833297040889123,0.7643942734563173,0.028779658979979954
u: flashizid-hari,0.4493244933203991,0.7616609254709013,0.03011648092716739
u: flavium,0.4336250000000035,0.744639866863395,0.038061770902121754
u: flq,0.42655045150196175,0.7647076753751779,0.028665608376773115
u: fly51fly,0.42628425951296556,0.7638286360858343,0.028606492110840553
u: fmallet,0.4263462056740353,0.7645032263724689,0.028664973262352393
u: fmsouza,0.4294441637350961,0.7657617041119152,0.028790884952560544
u: fnky,0.42860317868132636,0.7637501872382241,0.028732406625013255
u: forrHuen,0.4258843422278469,0.7638446330982125,0.028735590980679435
u: fortiz,0.49198030750254196,0.728635792620828,0.04382669601701185
u: fpereira1,0.4256326195788034,0.7649916413192885,0.028548997039809464
u: fpinson,0.47462106292780504,0.7507913064427129,0.03247732055991057
u: fprieur,0.4262413953787876,0.7637205016431867,0.029214395276628002
u: franzliedke,0.42849271738074046,0.7651116992562077,0.028791254379200267
u: frederiquepinson,0.42365562527283773,0.7656168496689123,0.02893380496752621
u: frelar,0.42322634807558307,0.76453086750087,0.02838938727542513
u: frisinacho,0.43799059755550407,0.7619660003260279,0.02967965725805639
u: fritexvz,0.42796933187375447,0.7643991960490065,0.028678503447668088
u: frodosamoa,0.4403241171119667,0.7628388584249504,0.03011327347584779
u: frozenpandaman,0.42922335850478605,0.7639764898228644,0.029097293412826786
u: fullergalway,0.42682963117754164,0.765063817228092,0.0286702266561046
u: fundon,0.42427799459227644,0.7647474941421347,0.028564030783321065
u: futoase,0.40200717956394855,0.7476297239199406,0.033592715048440774
u: g0ddish,0.42961657230113187,0.7654450723283169,0.02880987841394466
u: gabetocci,0.42465651099756235,0.7649102170994607,0.0288551839640709
u: gaborwho,0.43905614759069117,0.7634384987315879,0.029641470523317285
u: garbados,0.42401711827494226,0.7641795014318139,0.02845389538103438
u: garymcleanhall,0.42770352228110703,0.7645372974111315,0.028700856603262163
u: gaving,0.4308553289812894,0.7632684147453311,0.028828535680243822
u: gazzaakki,0.42871430348938633,0.7648499332447906,0.02886073428627324
u: gbahamondez,0.40965758463245433,0.7617709844948837,0.02917039901272333
u: gburanov,0.5775185185185183,0.7346376607329478,0.0447170947181012
u: gdupemia,0.42949495824054296,0.7655130354769468,0.02883607055582418
u: geekscape,0.4153412646433958,0.7658804011021846,0.02838209909245742
u: geofinder,0.4292752155771052,0.7646503730530044,0.02874548746035806
u: georgeyoung81,0.4733798513897675,0.7445544058586602,0.036330166365095035
u: georules,0.4242755889995564,0.7648011954184704,0.02854620049386537
u: gernest,0.43028446964686007,0.7639510297064643,0.02874686889886162
u: gfritz,0.4287453880448526,0.764557200583807,0.02868197702174267
u: ggsamsa,0.42703395513093817,0.7637815323610152,0.029529034683844352
u: ggueritot,0.4287840080762009,0.7651996804266248,0.028805216635793617
u: gguillotte,0.4211611898812978,0.7608521412935383,0.02880167754668605
u: ghosthamlet,0.4284682029329869,0.7636142524463826,0.028657900954453995
u: gilbertwyw,0.4262802464739958,0.7641733099891596,0.02859106561712957
u: ginchi,0.42781003963259184,0.7651465654480997,0.028901797152883425
u: gjask,0.4360740740740742,0.7218412827950408,0.039782994981672544
u: gkobilansky,0.4605614625354849,0.7513817918635997,0.033731639663949514
u: gonzaloruizdevilla,0.4225170858108441,0.765569372983778,0.028393519413797003
u: goodhyun,0.4434924761804655,0.7649739326479944,0.02994688217938519
u: gordonkristan,0.4276807255515902,0.7658220647454183,0.028668242000975595
u: goshakkk,0.41640087473393395,0.7657235892962522,0.02863136806664051
u: gpenaud,0.539066666666667,0.7315052183280653,0.04162921571120351
u: graovic,0.43849386534237816,0.75773284508881,0.029758342922986052
u: graphitemaster,0.4418429139926242,0.7495930342293541,0.034372883575944396
u: greenlol,0.5000555555555568,0.7356600699588113,0.0428397587514146
u: grespise,0.42235854284466257,0.7641122667797926,0.028416079629798485
u: grilldos,0.44499881805285363,0.7514818198752805,0.032459103652878345
u: grovejc,0.4119595376566681,0.7583492985349001,0.028273092839335552
u: gruiz17,0.42724749787763594,0.7663588074680943,0.028721174698213083
u: gtarcea,0.5757707926752019,0.7309690756038684,0.042432790905010676
u: guigouz,0.42834941964077616,0.7646406598556431,0.02872061094566849
u: guilhermepontes,0.43144133761305337,0.7655786785803886,0.028877088611301005
u: guisehn,0.4292917137666852,0.7652630914710243,0.028743372855084763
u: gutierri,0.42734719306552177,0.7652142034013242,0.028701325200866448
u: guyroyse,0.43505952185776825,0.7649932311845902,0.029235656851055135
u: gvillalta99,0.42526837092987974,0.7651949991914635,0.02853583187214292
u: gwythen,0.43435947749368226,0.7636724425863365,0.03044813409500877
u: gyng,0.427812966429317,0.764685481161196,0.028699465225358014
u: gyugyu,0.4370893829139026,0.7584060015428475,0.02972388528138346
u: halbtuerke,0.4539206996526037,0.7645732624138272,0.030363352090357926
u: hanazuki,0.4853441322971267,0.7477923182721175,0.03462761126286733
u: hangtwenty,0.4275235206494491,0.76558389203336,0.028773113655225172
u: harlequin144,0.426213848132677,0.762784367358893,0.03027126751984332
u: haroldo-ok,0.5227962962962963,0.7331139030242221,0.0408917284403615
u: harrison-cross-mmd,0.5406707800182056,0.7312730243305142,0.04287856548224819
u: hartca,0.45697894405531386,0.7540828237533793,0.03264684119685246
u: harunene,0.4284744987399511,0.7655972850484086,0.028828703449873743
u: haskellcamargo,0.42726838220741564,0.7631317421962575,0.028582307216218388
u: hawkw,0.42384649584581124,0.7661858545879358,0.028502045263448406
u: hbtran,0.42738199255882886,0.765132202147023,0.028712868945722475
u: heddwch,0.49339054555149914,0.7346522062009139,0.04004532671687221
u: hellerve,0.4294489579715777,0.764850187405744,0.028858122715896634
u: henriquesobral,0.46740118879027687,0.7511800655553114,0.03484573750771461
u: herrjemand,0.42940526475466456,0.7589019646881142,0.02996715607352398
u: heyLu,0.4641064408442249,0.7565000702064978,0.03268876258040405
u: heyihan,0.4283815259389958,0.7633221553386691,0.028694111431188548
u: hiphone,0.42958228274123267,0.7654528871419115,0.028826527781127324
u: hitchcott,0.4301522492946711,0.7646833300182334,0.02880145733768969
u: hjpotter92,0.4254780329644886,0.7623889072768224,0.028694236361829335
u: hjweddieGitHub,0.5204036480373015,0.7432948375845455,0.03893114321855048
u: hl,0.4274411908268873,0.765326651049362,0.02870269188375342
u: hlucasfranca,0.42693340179875516,0.7660788261092187,0.02868142674204612
u: hmartiniano,0.43074494352397075,0.765575404165456,0.02885940476893902
u: holmja,0.43132140398269486,0.7641228690638893,0.02892509379700724
u: hoodja,0.42628984490082467,0.7654991494902871,0.028669554638681295
u: hrocha1,0.42917339204338456,0.7659275786673078,0.028778075527192384
u: hscells,0.4259923420879291,0.7647657901011788,0.028566497313054256
u: huggler,0.43154694535908583,0.7647673892289488,0.02967355646494712
u: hughgrigg,0.4259596349022533,0.7646110679691067,0.028554359530918335
u: hygn,0.4234534740602083,0.7644434640473552,0.02852013382536422
u: hyunjun529,0.4258315863400322,0.7637745065267328,0.02855882937356368
u: iGallina,0.42601492099633814,0.7657125731073537,0.028639477987580274
u: iParchment,0.42922392182626123,0.7648451790852892,0.028785048758447056
u: iagoEffting,0.426365363578496,0.7640244092863139,0.028628290020269023
u: iam4x,0.4301756425942601,0.7620782611889918,0.028985046870491228
u: iamale,0.4280551741431988,0.7641237347854573,0.02869072600163942
u: iamapunkmonkey,0.42932712979446347,0.7649328790988928,0.02878593128029719
u: iamstarkov,0.4244136566693567,0.7648522764742886,0.02853953803610029
u: iangcarroll,0.47194174734747063,0.743070746316025,0.035688261246578555
u: iansu,0.5902359509366031,0.7429072823988243,0.041710045163170124
u: ianusmagnus,0.42812828730327074,0.7654821145929157,0.028641509018751524
u: icechen1,0.4366375760572718,0.7620710849582305,0.029377050976792878
u: icharlie,0.44834350853291854,0.7526809905804965,0.032152700163573224
u: id13,0.42820750233693117,0.7640575914314903,0.028661231441875355
u: iezed,0.42996660136087383,0.7646641307404536,0.028799893211930466
u: if1live,0.49416452937025573,0.7417716714123933,0.03752984773277815
u: iflowfor8hours,0.4304181930675648,0.7660581732827934,0.028902180254802238
u: igneus,0.4318248353294737,0.7651902305433087,0.02891748895250159
u: iijima-toru-asdf,0.43321941692337845,0.7625252145645465,0.029176318790628254
u: ikajic,0.4375876457523229,0.7639448322442476,0.029564510444710562
u: iladin,0.4330442009848649,0.7603665632961841,0.02987820943554562
u: illlust,0.4278504759534347,0.7647448257303251,0.028665492277348534
u: ilumin,0.4249403915346204,0.7641712006760396,0.02931353854201855
u: imgntn,0.43071620104220737,0.7624958467363013,0.029250895319543602
u: imnpandey,0.43650938866261846,0.7600227910687691,0.031124073286986666
u: imsheth,0.42757962688260676,0.7667101442250508,0.02874527446775863
u: in-the-keyhole,0.4251625333644293,0.7656983785461399,0.028659804274259223
u: initNirvana,0.4296190570651099,0.7644714113172947,0.028843614820543817
u: inoc603,0.42672641808671824,0.765288059312075,0.028604749549205895
u: invoture,0.4313987376014538,0.7638591475104651,0.028891182728522424
u: ionutz2k2,0.42993108716141165,0.7646211435351642,0.028838022312248638
u: iosifch,0.42584057832409444,0.7652174971591421,0.02870315388860635
u: iqrally,0.42696583227314994,0.7631543657766664,0.028626296916223468
u: ironsteel,0.42937534754402923,0.765081385490701,0.028787847864404085
u: irony,0.42949017524611705,0.7655837733776178,0.028732897934339446
u: iskedk,0.4392975083561468,0.7657871867874054,0.02994516281131295
u: ismaelgasparin,0.42587278610203916,0.7647129601140938,0.028612979030581447
u: iszlai,0.4285289970895779,0.7636001299772038,0.02871457721916771
u: izeller,0.42883022905094326,0.7641654660241439,0.028998590954526875
u: izlb,0.4223922857582069,0.7634279780358143,0.028592077403708678
u: jabrena,0.4276711030158278,0.765012128998815,0.0286822600040558
u: jacekkolasa,0.4219421194193026,0.7654091436872622,0.028404627566628562
u: jacksarick,0.4301042370215734,0.7658358682669969,0.029651722752394145
u: jacobperron,0.42987426851304866,0.7643904763513152,0.028964049737419697
u: jaimeyu,0.4267382273623047,0.7638930366769597,0.028914793746862854
u: jal76,0.5081000540608097,0.7362461594833695,0.03978840379806245
u: jamesqo,0.4226630383243522,0.7653547839876917,0.028422696752483028
u: jamesrobertcarthew,0.42549834294472133,0.7642009674905174,0.028508175168560038
u: jamiepg1,0.4758375162546179,0.7513571935906124,0.034955350465389896
u: jamnab,0.4212920281900992,0.7652023657966817,0.02853756110557216
u: janis129,0.4295008771251018,0.7648747247937573,0.0287983371340254
u: jarhoads,0.457074090213481,0.7520073100100688,0.03286913934751406
u: jarkonik,0.42851065183005393,0.7642045412632777,0.028701243642934814
u: jarohmh,0.4247683711326762,0.7653160495812282,0.028507397018481193
u: jarryDk,0.43527553774656796,0.7610085358199391,0.0295947342836374
u: jasonjimnz,0.42806894305309273,0.7654997520501613,0.02876626603081346
u: jasonmoo,0.4243620460641702,0.7647776242167621,0.028514613362147348
u: javazquez,0.42302207522339647,0.770138130251185,0.028731754986345597
u: jazzyjackson,0.42537792260438395,0.7661084342792094,0.02861315093353518
u: jballe,0.428567507793818,0.7649440576486838,0.028732219785042822
u: jbenner-radham,0.4242258902031281,0.7657320215825046,0.02849013628880296
u: jbrains,0.441892782948144,0.7615645877785413,0.03105127176944962
u: jbravar,0.42825142097882163,0.7636212002764543,0.02872534792167565
u: jcranky,0.44078654006502577,0.7641793694548518,0.03019265544677264
u: jczimm,0.42191410124065687,0.7617991605111615,0.028825822668632428
u: jdecool,0.4191268343545817,0.7607348781028956,0.028070678096209813
u: jdvr,0.4239766692407456,0.7640620117698302,0.028550552296307152
u: jeffw16,0.4789036207190933,0.7425518275970475,0.03721946069472817
u: jenkstom,0.44959840247628713,0.7650545952947054,0.030232680931013785
u: jensstockhausen,0.42983954756001747,0.7667252451233184,0.02902577925607429
u: jeremy-w,0.4247719604003726,0.7659650295224235,0.02861841793811117
u: jeremyletang,0.4492661757579176,0.7650901296183457,0.030423902903328207
u: jerome-d-russ,0.42699040203336436,0.7662629066218176,0.028831573834748343
u: jerryjoh,0.42614671894980494,0.7659780246600958,0.028623688152530694
