sep=,
"Time","active_db_connections saturation","cpu saturation","disk_space saturation","memory saturation","open_fds saturation","open_ruby_fds saturation","redis_clients saturation","single_node_cpu saturation","single_threaded_cpu saturation"
2022-10-27 22:52:00,0.0357,0.0512,0.661,0.670,0.00100,0.00218,0.00620,0.0512,0.0293
2022-10-27 22:53:00,0.0714,0.0502,0.661,0.670,0.00100,0.00218,0.00630,0.0502,0.0281
2022-10-27 22:54:00,0.0714,0.0513,0.661,0.672,0.00100,0.00218,0.00600,0.0513,0.0255
2022-10-27 22:55:00,0.143,0.261,0.661,0.693,0.00100,0.00218,0.00740,0.261,0.0166
2022-10-27 22:56:00,0.0714,0.186,0.661,0.712,0.00527,0.00218,0.00800,0.186,0.0232
2022-10-27 22:57:00,0.133,0.196,0.662,0.719,0.00727,0.00234,0.00800,0.196,0.0248
2022-10-27 22:58:00,0.133,0.192,0.662,0.725,0.00847,0.00244,0.00790,0.192,0.0210
2022-10-27 22:59:00,0.133,0.270,0.662,0.729,0.00727,0.00264,0.00800,0.270,0.0204
2022-10-27 23:00:00,0.133,0.199,0.662,0.727,0.00807,0.00264,0.00790,0.199,0.0221
2022-10-27 23:01:00,0.133,0.184,0.662,0.728,0.00847,0.00276,0.00800,0.184,0.0246
2022-10-27 23:02:00,0.0400,0.193,0.662,0.730,0.00733,0.00276,0.00840,0.193,0.0227
2022-10-27 23:03:00,0.0800,0.201,0.663,0.732,0.00787,0.00266,0.00790,0.201,0.0224
2022-10-27 23:04:00,0.0400,0.157,0.663,0.732,0.00747,0.00286,0.00830,0.157,0.0232
2022-10-27 23:05:00,0.0800,0.163,0.663,0.723,0.00527,0.00258,0.00810,0.163,0.0260
2022-10-27 23:06:00,0.0800,0.170,0.663,0.721,0.00587,0.00292,0.00760,0.170,0.0239
2022-10-27 23:07:00,0.111,0.169,0.663,0.711,0.00687,0.00310,0.00780,0.169,0.0251
2022-10-27 23:08:00,0.111,0.188,0.664,0.713,0.00687,0.00232,0.00810,0.188,0.0246
2022-10-27 23:09:00,0.133,0.202,0.664,0.710,0.00693,0.00264,0.00800,0.202,0.0246
2022-10-27 23:10:00,0.133,0.168,0.664,0.713,0.00787,0.00244,0.00780,0.168,0.0247
2022-10-27 23:11:00,0.0667,0.172,0.664,0.717,0.00587,0.00216,0.00790,0.172,0.0238
2022-10-27 23:12:00,0.133,0.196,0.664,0.718,0.00607,0.00270,0.00810,0.196,0.0235
2022-10-27 23:13:00,0.133,0.197,0.664,0.716,0.00687,0.00270,0.00820,0.197,0.0225
2022-10-27 23:14:00,0.133,0.186,0.665,0.721,0.00567,0.00260,0.00820,0.186,0.0233
2022-10-27 23:15:00,0.133,0.196,0.665,0.716,0.00527,0.00214,0.00790,0.196,0.0221
2022-10-27 23:16:00,0.200,0.166,0.665,0.720,0.00747,0.00268,0.00800,0.166,0.0203
2022-10-27 23:17:00,0.0667,0.167,0.666,0.717,0.00527,0.00278,0.00780,0.167,0.0183
2022-10-27 23:18:00,0.0435,0.156,0.666,0.724,0.00627,0.00278,0.00830,0.156,0.0210
2022-10-27 23:19:00,0.0870,0.154,0.666,0.719,0.00487,0.00272,0.00830,0.154,0.0201
2022-10-27 23:20:00,0.0870,0.155,0.666,0.721,0.00507,0.00270,0.00780,0.155,0.0201
2022-10-27 23:21:00,0.0435,0.156,0.666,0.719,0.00507,0.00266,0.00780,0.156,0.0201
2022-10-27 23:22:00,0.0870,0.158,0.666,0.720,0.00507,0.00306,0.00780,0.158,0.0201
2022-10-27 23:23:00,0.0714,0.163,0.666,0.712,0.00527,0.00306,0.00780,0.163,0.0206
2022-10-27 23:24:00,0.0667,0.203,0.666,0.712,0.00547,0.00258,0.00770,0.203,0.0236
2022-10-27 23:25:00,0.133,0.175,0.667,0.711,0.00467,0.00254,0.00780,0.175,0.0198
2022-10-27 23:26:00,0.133,0.244,0.667,0.716,0.00667,0.00258,0.00780,0.244,0.0343
2022-10-27 23:27:00,0.0625,0.178,0.667,0.711,0.00773,0.00278,0.00800,0.178,0.0230
2022-10-27 23:28:00,0.0625,0.186,0.667,0.714,0.00627,0.00278,0.00810,0.186,0.0247
2022-10-27 23:29:00,0.0625,0.186,0.667,0.713,0.00633,0.00278,0.00800,0.186,0.0238
2022-10-27 23:30:00,0.118,0.180,0.667,0.710,0.00527,0.00220,0.00790,0.180,0.0239
2022-10-27 23:31:00,0.118,0.167,0.667,0.718,0.00487,0.00240,0.00780,0.167,0.0228
2022-10-27 23:32:00,0.0625,0.184,0.667,0.715,0.00467,0.00244,0.00770,0.184,0.0228
2022-10-27 23:33:00,0.0667,0.175,0.667,0.713,0.00507,0.00244,0.00780,0.175,0.0231
2022-10-27 23:34:00,0.0385,0.187,0.668,0.712,0.00547,0.00240,0.00830,0.187,0.0203
2022-10-27 23:35:00,0.0385,0.191,0.668,0.714,0.00547,0.00258,0.00770,0.191,0.0212
2022-10-27 23:36:00,0.0800,0.185,0.668,0.717,0.00687,0.00258,0.00760,0.185,0.0240
2022-10-27 23:37:00,0.0400,0.170,0.668,0.715,0.00487,0.00248,0.00790,0.170,0.0225
2022-10-27 23:38:00,0.0400,0.191,0.669,0.716,0.00707,0.00236,0.00770,0.191,0.0230
2022-10-27 23:39:00,0.133,0.168,0.669,0.714,0.00587,0.00256,0.00790,0.168,0.0233
2022-10-27 23:40:00,0.0667,0.178,0.669,0.709,0.00527,0.00256,0.00750,0.178,0.0227
2022-10-27 23:41:00,0.133,0.173,0.669,0.709,0.00547,0.00256,0.00780,0.173,0.0226
2022-10-27 23:42:00,0.133,0.185,0.669,0.711,0.00547,0.00216,0.00760,0.185,0.0221
2022-10-27 23:43:00,0.133,0.179,0.669,0.713,0.00527,0.00220,0.00760,0.179,0.0220
2022-10-27 23:44:00,0.143,0.188,0.669,0.717,0.00547,0.00220,0.00780,0.188,0.0210
2022-10-27 23:45:00,0.133,0.185,0.669,0.714,0.00467,0.00240,0.00790,0.185,0.0225
2022-10-27 23:46:00,0.133,0.184,0.669,0.715,0.00507,0.00246,0.00760,0.184,0.0227
2022-10-27 23:47:00,0.133,0.185,0.669,0.715,0.00507,0.00216,0.00750,0.185,0.0217
2022-10-27 23:48:00,0.133,0.188,0.670,0.716,0.00547,0.00216,0.00760,0.188,0.0216
2022-10-27 23:49:00,0.133,0.190,0.670,0.710,0.00547,0.00220,0.00780,0.190,0.0206
2022-10-27 23:50:00,0.0345,0.185,0.670,0.713,0.00567,0.00220,0.00870,0.185,0.0202
2022-10-27 23:51:00,0.0345,0.183,0.670,0.715,0.00547,0.00216,0.00890,0.183,0.0208
2022-10-27 23:52:00,0.0690,0.192,0.670,0.715,0.00627,0.00280,0.00810,0.192,0.0239
2022-10-27 23:53:00,0.0345,0.175,0.670,0.717,0.00587,0.00280,0.00790,0.175,0.0242
2022-10-27 23:54:00,0.0690,0.181,0.670,0.718,0.00507,0.00302,0.00760,0.181,0.0224
2022-10-27 23:55:00,0.0667,0.174,0.670,0.713,0.00487,0.00304,0.00760,0.174,0.0219
2022-10-27 23:56:00,0.133,0.179,0.670,0.713,0.00547,0.00304,0.00750,0.179,0.0224
2022-10-27 23:57:00,0.133,0.184,0.671,0.712,0.00527,0.00268,0.00750,0.184,0.0240
2022-10-27 23:58:00,0.0714,0.196,0.671,0.711,0.00487,0.00232,0.00760,0.196,0.0230
2022-10-27 23:59:00,0.167,0.187,0.671,0.708,0.00487,0.00232,0.00760,0.187,0.0210
2022-10-28 00:00:00,0.133,0.211,0.671,0.713,0.00507,0.00244,0.00790,0.211,0.0246
2022-10-28 00:01:00,0.133,0.188,0.672,0.717,0.00807,0.00252,0.00790,0.188,0.0208
2022-10-28 00:02:00,0.0690,0.203,0.672,0.721,0.00527,0.00252,0.00850,0.203,0.0228
2022-10-28 00:03:00,0.0345,0.188,0.672,0.724,0.00547,0.00260,0.00860,0.188,0.0228
2022-10-28 00:04:00,0.0345,0.200,0.672,0.728,0.00667,0.00260,0.00840,0.200,0.0227
2022-10-28 00:05:00,0.103,0.186,0.672,0.731,0.00527,0.00256,0.00840,0.186,0.0244
2022-10-28 00:06:00,0.0690,0.192,0.672,0.726,0.00507,0.00256,0.00760,0.192,0.0238
2022-10-28 00:07:00,0.111,0.208,0.672,0.726,0.00527,0.00256,0.00820,0.208,0.0245
2022-10-28 00:08:00,0.0556,0.199,0.673,0.715,0.00613,0.00256,0.00810,0.199,0.0236
2022-10-28 00:09:00,0.0667,0.187,0.673,0.715,0.00487,0.00238,0.00760,0.187,0.0243
2022-10-28 00:10:00,0.0667,0.210,0.673,0.721,0.00487,0.00246,0.00750,0.210,0.0225
2022-10-28 00:11:00,0.0667,0.194,0.673,0.716,0.00487,0.00232,0.00820,0.194,0.0261
2022-10-28 00:12:00,0.133,0.204,0.673,0.713,0.00540,0.00228,0.00820,0.204,0.0241
2022-10-28 00:13:00,0.0667,0.200,0.673,0.716,0.00527,0.00244,0.00750,0.200,0.0229
2022-10-28 00:14:00,0.0667,0.224,0.673,0.715,0.00527,0.00244,0.00750,0.224,0.0232
2022-10-28 00:15:00,0.133,0.191,0.673,0.714,0.00507,0.00232,0.00780,0.191,0.0237
2022-10-28 00:16:00,0.0667,0.218,0.673,0.724,0.00507,0.00232,0.00790,0.218,0.0234
2022-10-28 00:17:00,0.0714,0.201,0.674,0.715,0.00547,0.00244,0.00760,0.201,0.0241
2022-10-28 00:18:00,0.0690,0.185,0.674,0.716,0.00507,0.00244,0.00850,0.185,0.0240
2022-10-28 00:19:00,0.103,0.188,0.674,0.729,0.00527,0.00246,0.00840,0.188,0.0214
2022-10-28 00:20:00,0.0345,0.227,0.674,0.725,0.00547,0.00256,0.00750,0.227,0.0175
2022-10-28 00:21:00,0.0690,0.222,0.674,0.728,0.00547,0.00284,0.00750,0.222,0.0221
2022-10-28 00:22:00,0.0345,0.234,0.674,0.730,0.00547,0.00284,0.00760,0.234,0.0226
2022-10-28 00:23:00,0.0833,0.212,0.675,0.717,0.00527,0.00276,0.00770,0.212,0.0226
2022-10-28 00:24:00,0.0667,0.207,0.675,0.723,0.00527,0.00292,0.00790,0.207,0.0212
2022-10-28 00:25:00,0.133,0.210,0.675,0.722,0.00587,0.00292,0.00790,0.210,0.0213
2022-10-28 00:26:00,0.133,0.189,0.675,0.723,0.00727,0.00234,0.00780,0.189,0.0251
2022-10-28 00:27:00,0.0667,0.172,0.675,0.728,0.00587,0.00258,0.00790,0.172,0.0240
2022-10-28 00:28:00,0.125,0.196,0.675,0.728,0.00680,0.00262,0.00780,0.196,0.0262
2022-10-28 00:29:00,0.0625,0.170,0.675,0.724,0.00567,0.00262,0.00780,0.170,0.0249
2022-10-28 00:30:00,0.125,0.183,0.675,0.725,0.00527,0.00260,0.00760,0.183,0.0238
2022-10-28 00:31:00,0.0625,0.196,0.675,0.723,0.00467,0.00260,0.00760,0.196,0.0251
2022-10-28 00:32:00,0.125,0.198,0.676,0.721,0.00467,0.00228,0.00790,0.198,0.0250
2022-10-28 00:33:00,0.154,0.185,0.676,0.729,0.00507,0.00228,0.00760,0.185,0.0249
2022-10-28 00:34:00,0.0588,0.191,0.676,0.728,0.00547,0.00240,0.00840,0.191,0.0249
2022-10-28 00:35:00,0.0294,0.176,0.676,0.730,0.00467,0.00222,0.00760,0.176,0.0241
2022-10-28 00:36:00,0.0294,0.191,0.676,0.740,0.00507,0.00264,0.00760,0.191,0.0226
2022-10-28 00:37:00,0.0303,0.190,0.677,0.735,0.00547,0.00264,0.00760,0.190,0.0264
2022-10-28 00:38:00,0.0303,0.202,0.677,0.737,0.00600,0.00264,0.00770,0.202,0.0247
2022-10-28 00:39:00,0.154,0.209,0.677,0.732,0.00547,0.00264,0.00770,0.209,0.0250
2022-10-28 00:40:00,0.133,0.246,0.677,0.724,0.00507,0.00280,0.00810,0.246,0.0251
2022-10-28 00:41:00,0.0667,0.243,0.678,0.732,0.00807,0.00260,0.00820,0.243,0.0257
2022-10-28 00:42:00,0.133,0.247,0.678,0.730,0.00847,0.00260,0.00800,0.247,0.0242
2022-10-28 00:43:00,0.133,0.221,0.678,0.732,0.00807,0.00280,0.00820,0.221,0.0241
2022-10-28 00:44:00,0.0667,0.212,0.678,0.726,0.00667,0.00244,0.00810,0.212,0.0255
2022-10-28 00:45:00,0.200,0.233,0.678,0.726,0.00547,0.00260,0.00760,0.233,0.0245
2022-10-28 00:46:00,0.133,0.205,0.678,0.724,0.00587,0.00260,0.00750,0.205,0.0230
2022-10-28 00:47:00,0.133,0.185,0.679,0.725,0.00527,0.00228,0.00780,0.185,0.0222
2022-10-28 00:48:00,0.133,0.203,0.679,0.733,0.00627,0.00244,0.00760,0.203,0.0231
2022-10-28 00:49:00,0.182,0.272,0.679,0.721,0.00647,0.00244,0.00760,0.272,0.0215
2022-10-28 00:50:00,0.0357,0.195,0.679,0.723,0.00680,0.00240,0.00820,0.195,0.0205
2022-10-28 00:51:00,0.0714,0.211,0.679,0.738,0.00507,0.00254,0.00760,0.211,0.0188
2022-10-28 00:52:00,0.0714,0.219,0.678,0.725,0.00507,0.00258,0.00770,0.219,0.0187
2022-10-28 00:53:00,0.0357,0.194,0.678,0.723,0.00687,0.00270,0.00780,0.194,0.0190
2022-10-28 00:54:00,0.0714,0.195,0.679,0.723,0.00687,0.00274,0.00760,0.195,0.0186
2022-10-28 00:55:00,0.0714,0.200,0.679,0.732,0.00507,0.00274,0.00790,0.200,0.0209
2022-10-28 00:56:00,0.0667,0.202,0.679,0.719,0.00507,0.00258,0.00800,0.202,0.0201
2022-10-28 00:57:00,0.125,0.205,0.679,0.720,0.00727,0.00250,0.00800,0.205,0.0210
2022-10-28 00:58:00,0.0625,0.200,0.679,0.720,0.00707,0.00280,0.00780,0.200,0.0202
2022-10-28 00:59:00,0.0625,0.159,0.679,0.723,0.00620,0.00278,0.00780,0.159,0.0209
2022-10-28 01:00:00,0.0625,0.187,0.680,0.721,0.00567,0.00278,0.00750,0.187,0.0222
2022-10-28 01:01:00,0.0625,0.167,0.680,0.718,0.00647,0.00272,0.00790,0.167,0.0211
2022-10-28 01:02:00,0.0833,0.183,0.680,0.725,0.00567,0.00272,0.00830,0.183,0.0200
2022-10-28 01:03:00,0.0833,0.169,0.680,0.725,0.00787,0.00230,0.00830,0.169,0.0209
2022-10-28 01:04:00,0.0417,0.166,0.680,0.724,0.00467,0.00266,0.00830,0.166,0.0197
2022-10-28 01:05:00,0.0833,0.175,0.680,0.718,0.00487,0.00266,0.00820,0.175,0.0191
2022-10-28 01:06:00,0.125,0.174,0.680,0.724,0.00507,0.00246,0.00750,0.174,0.0203
2022-10-28 01:07:00,0.0556,0.174,0.680,0.727,0.00547,0.00246,0.00770,0.174,0.0211
2022-10-28 01:08:00,0.0556,0.164,0.680,0.725,0.00547,0.00250,0.00770,0.164,0.0210
2022-10-28 01:09:00,0.133,0.179,0.681,0.723,0.00587,0.00250,0.00760,0.179,0.0210
2022-10-28 01:10:00,0.133,0.166,0.681,0.719,0.00507,0.00234,0.00770,0.166,0.0237
2022-10-28 01:11:00,0.133,0.168,0.681,0.728,0.00527,0.00276,0.00760,0.168,0.0242
2022-10-28 01:12:00,0.0667,0.202,0.681,0.723,0.00507,0.00262,0.00760,0.202,0.0280
2022-10-28 01:13:00,0.0833,0.159,0.682,0.723,0.00527,0.00292,0.00760,0.159,0.0236
2022-10-28 01:14:00,0.0769,0.180,0.682,0.722,0.00467,0.00292,0.00760,0.180,0.0228
2022-10-28 01:15:00,0.231,0.172,0.682,0.719,0.00467,0.00292,0.00770,0.172,0.0252
2022-10-28 01:16:00,0.154,0.171,0.682,0.717,0.00567,0.00264,0.00790,0.171,0.0238
2022-10-28 01:17:00,0.0769,0.172,0.682,0.719,0.00567,0.00264,0.00770,0.172,0.0239
2022-10-28 01:18:00,0.0870,0.172,0.683,0.723,0.00540,0.00318,0.00810,0.172,0.0225
2022-10-28 01:19:00,0.0870,0.164,0.683,0.724,0.00587,0.00318,0.00780,0.164,0.0240
2022-10-28 01:20:00,0.0870,0.172,0.683,0.722,0.00507,0.00318,0.00770,0.172,0.0244
2022-10-28 01:21:00,0.0435,0.166,0.683,0.722,0.00487,0.00316,0.00760,0.166,0.0239
2022-10-28 01:22:00,0.0870,0.179,0.683,0.722,0.00567,0.00272,0.00780,0.179,0.0238
2022-10-28 01:23:00,0.0769,0.166,0.684,0.714,0.00567,0.00310,0.00790,0.166,0.0244
2022-10-28 01:24:00,0.231,0.173,0.684,0.715,0.00627,0.00310,0.00770,0.173,0.0240
2022-10-28 01:25:00,0.154,0.173,0.684,0.715,0.00627,0.00286,0.00770,0.173,0.0256
2022-10-28 01:26:00,0.154,0.172,0.684,0.714,0.00627,0.00240,0.00760,0.172,0.0244
2022-10-28 01:27:00,0.0769,0.172,0.685,0.718,0.00627,0.00312,0.00760,0.172,0.0251
2022-10-28 01:28:00,0.154,0.175,0.685,0.719,0.00627,0.00312,0.00760,0.175,0.0248
2022-10-28 01:29:00,0.154,0.175,0.685,0.719,0.00627,0.00408,0.00800,0.175,0.0233
2022-10-28 01:30:00,0.231,0.173,0.685,0.720,0.00627,0.00408,0.00780,0.173,0.0238
2022-10-28 01:31:00,0.154,0.167,0.686,0.716,0.00627,0.00346,0.00770,0.167,0.0250
2022-10-28 01:32:00,0.125,0.174,0.686,0.719,0.00627,0.00352,0.00770,0.174,0.0231
2022-10-28 01:33:00,0.0625,0.170,0.686,0.715,0.00507,0.00352,0.00780,0.170,0.0247
2022-10-28 01:34:00,0.0667,0.178,0.686,0.724,0.00567,0.00352,0.00870,0.178,0.0232
2022-10-28 01:35:00,0.0333,0.175,0.687,0.721,0.00567,0.00324,0.00780,0.175,0.0239
2022-10-28 01:36:00,0.0333,0.171,0.687,0.724,0.00627,0.00376,0.00770,0.171,0.0241
2022-10-28 01:37:00,0.0333,0.179,0.687,0.719,0.00507,0.00380,0.00760,0.179,0.0252
2022-10-28 01:38:00,0.100,0.194,0.687,0.722,0.00587,0.00380,0.00770,0.194,0.0270
2022-10-28 01:39:00,0.143,0.296,0.688,0.705,0.00560,0.00386,0.00780,0.296,0.0235
2022-10-28 01:40:00,0.133,0.176,0.688,0.707,0.00520,0.00386,0.00780,0.176,0.0278
2022-10-28 01:41:00,0.133,0.173,0.688,0.715,0.00653,0.00340,0.00780,0.173,0.0302
2022-10-28 01:42:00,0.133,0.172,0.688,0.711,0.00627,0.00340,0.00770,0.172,0.0297
2022-10-28 01:43:00,0.133,0.179,0.688,0.718,0.00627,0.00316,0.00770,0.179,0.0292
2022-10-28 01:44:00,0.0667,0.0840,0.689,0.717,0.00567,0.00380,0.00770,0.0840,0.0303
2022-10-28 01:45:00,0.133,0.0647,0.689,0.715,0.00527,0.00380,0.00690,0.0647,0.0346
2022-10-28 01:46:00,0.133,0.172,0.689,0.712,0.00147,0.00364,0.00650,0.172,0.0243
2022-10-28 01:47:00,0.143,0.0674,0.689,0.716,0.00147,0.00364,0.00660,0.0674,0.0239

